"Final_EA_code","interview__id","C4H_ElementYear_id","s4hq83","s4hq84","s4hq85","s4hq86","s4hq83v2","s4hq84v2","s4hq85v2","s4hq86v2"
"319107020203","5c166c1642f340b8ba41cf7b91388623",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"115104030401","5f625ed846014f17a798653d56908b5a",0,"400","400",2,"NO MISMATCH","416","416",2,"NO MISMATCH"
"115104030401","5f625ed846014f17a798653d56908b5a",1,"516","516",2,"NO MISMATCH","521","521",2,"NO MISMATCH"
"115104030401","5f625ed846014f17a798653d56908b5a",2,"12","12",2,"NO MISMATCH","26","26",2,"NO MISMATCH"
"115104030401","5f625ed846014f17a798653d56908b5a",3,"21","21",2,"NO MISMATCH","35","35",2,"NO MISMATCH"
"115104030401","5f625ed846014f17a798653d56908b5a",4,"20","20",2,"NO MISMATCH","15","15",2,"NO MISMATCH"
"115104030401","5f625ed846014f17a798653d56908b5a",5,"23","23",2,"NO MISMATCH","35","35",2,"NO MISMATCH"
"303503041111","5f9671150b6c4d8d8f955faff27f799c",0,"548","546",1,"Poor serialization","441","440",1,"poor tallying"
"303503041111","5f9671150b6c4d8d8f955faff27f799c",1,"501","501",2,"none","511","511",2,"none"
"303503041111","5f9671150b6c4d8d8f955faff27f799c",2,"23","23",2,"none","32","32",2,"none"
"303503041111","5f9671150b6c4d8d8f955faff27f799c",3,"19","19",2,"none","18","18",2,"none"
"303503041111","5f9671150b6c4d8d8f955faff27f799c",4,"16","18",1,"poor tallying","14","13",1,"poor tallying"
"303503041111","5f9671150b6c4d8d8f955faff27f799c",5,"18","18",2,"none","0","0",2,"no gas to run the refrigerator"
"204301010302","5f9c806271044865a1c49ca22b9b1289",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"204301010302","5f9c806271044865a1c49ca22b9b1289",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"204301010302","5f9c806271044865a1c49ca22b9b1289",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"204301010302","5f9c806271044865a1c49ca22b9b1289",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"204301010302","5f9c806271044865a1c49ca22b9b1289",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"204301010302","5f9c806271044865a1c49ca22b9b1289",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"302303070505","5fd0f31f330a49a79109ca76f86e31f4",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"302303070505","5fd0f31f330a49a79109ca76f86e31f4",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"302303070505","5fd0f31f330a49a79109ca76f86e31f4",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"302303070505","5fd0f31f330a49a79109ca76f86e31f4",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"302303070505","5fd0f31f330a49a79109ca76f86e31f4",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"302303070505","5fd0f31f330a49a79109ca76f86e31f4",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"110203060109","608bfd2bd5f84124be9fc9833b1caaac",0,"864","864",2,"NO MISMATCH","698","698",2,"NO MISMATCH"
"110203060109","608bfd2bd5f84124be9fc9833b1caaac",1,"1076","1076",2,"NO MISMATCH","606","606",2,"NO MISMATCH"
"110203060109","608bfd2bd5f84124be9fc9833b1caaac",2,"28","28",2,"NO MISMATCH","40","40",2,"NO MISMATCH"
"110203060109","608bfd2bd5f84124be9fc9833b1caaac",3,"30","30",2,"NO MISMATCH","22","22",2,"NO MISMATCH"
"110203060109","608bfd2bd5f84124be9fc9833b1caaac",4,"26","26",2,"NO MISMATCH","44","44",2,"NO MISMATCH"
"110203060109","608bfd2bd5f84124be9fc9833b1caaac",5,"62","62",2,"NO MISMATCH","37","37",2,"NO MISMATCH"
"405104020509","61dc08d3c51a46b88c52bb99d71911c2",0,"664","664",2,"NONE","528","528",2,"NONE"
"405104020509","61dc08d3c51a46b88c52bb99d71911c2",1,"615","615",2,"NONE","424","424",2,"NONE"
"405104020509","61dc08d3c51a46b88c52bb99d71911c2",2,"1","1",2,"NONE","1","1",2,"NONE"
"405104020509","61dc08d3c51a46b88c52bb99d71911c2",3,"1","1",2,"NONE","0","0",2,"NONE"
"405104020509","61dc08d3c51a46b88c52bb99d71911c2",4,"28","28",2,"NONE","27","27",2,"NONE"
"405104020509","61dc08d3c51a46b88c52bb99d71911c2",5,"32","32",2,"NONE","43","43",2,"NONE"
"212105040709","61e4b68c15e0457c9f6f2ff9180e9e7c",0,"##N/A##","1141",2,"##N/A##","##N/A##","805",2,"##N/A##"
"212105040709","61e4b68c15e0457c9f6f2ff9180e9e7c",1,"##N/A##","1300",2,"##N/A##","##N/A##","643",2,"##N/A##"
"212105040709","61e4b68c15e0457c9f6f2ff9180e9e7c",2,"##N/A##","14",2,"##N/A##","##N/A##","22",2,"##N/A##"
"212105040709","61e4b68c15e0457c9f6f2ff9180e9e7c",3,"##N/A##","16",2,"##N/A##","##N/A##","13",2,"##N/A##"
"212105040709","61e4b68c15e0457c9f6f2ff9180e9e7c",4,"##N/A##","26",2,"##N/A##","##N/A##","37",2,"##N/A##"
"212105040709","61e4b68c15e0457c9f6f2ff9180e9e7c",5,"##N/A##","26",2,"##N/A##","##N/A##","30",,"##N/A##"
"115206030602","62af21468f5b4edb904b87aa88566ce0",0,"_","486",2,"No mismatch","_","268",2,"No mismatch"
"115206030602","62af21468f5b4edb904b87aa88566ce0",1,"_","466",2,"No mismatch","_","383",2,"No mismatch"
"115206030602","62af21468f5b4edb904b87aa88566ce0",2,"_","0",2,"THE FACILITY DOESN'T OFFER DELIVERIES","_","0",2,"THE FACILITY DOESN'T OFFER DELIVERIES"
"115206030602","62af21468f5b4edb904b87aa88566ce0",3,"_","0",2,"THE FACILITY DOESN'T OFFER DELIVERIES","_","0",2,"THE FACILITY DOESN'T OFFER DELIVERIES"
"115206030602","62af21468f5b4edb904b87aa88566ce0",4,"_","72",2,"No mismatch","_","59",2,"No mismatch"
"115206030602","62af21468f5b4edb904b87aa88566ce0",5,"_","50",2,"No mismatch","_","38",2,"No mismatch"
"211107030208","62f01c4bc6cf48c78a15d668e8e295ed",0,"542","542",2,"NO MISMATCH","681","681",1,"NO MISMATCH"
"211107030208","62f01c4bc6cf48c78a15d668e8e295ed",1,"1025","1025",2,"NO MISMATCH","##N/A##","##N/A##",,"##N/A##"
"211107030208","62f01c4bc6cf48c78a15d668e8e295ed",2,"0","0",2,"NO MISMATCH","3","3",2,"NO MISMATCH"
"211107030208","62f01c4bc6cf48c78a15d668e8e295ed",3,"0","0",2,"NO MISMATCH","##N/A##","##N/A##",,"##N/A##"
"211107030208","62f01c4bc6cf48c78a15d668e8e295ed",4,"47","47",2,"NO MISMATCH","30","30",2,"NO MISMATCH"
"211107030208","62f01c4bc6cf48c78a15d668e8e295ed",5,"30","30",2,"NO MISMATCH","##N/A##","##N/A##",,"##N/A##"
"417109040205","63ef3bf75fef4be68830b107eef9b96e",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"417109040205","63ef3bf75fef4be68830b107eef9b96e",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"417109040205","63ef3bf75fef4be68830b107eef9b96e",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"417109040205","63ef3bf75fef4be68830b107eef9b96e",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"417109040205","63ef3bf75fef4be68830b107eef9b96e",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"417109040205","63ef3bf75fef4be68830b107eef9b96e",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"226102050810","645e8f52e0284da1af7439cac3420432",0,"121","121",2,"NO MISMATCH","139","139",2,"NO MISMATCH"
"226102050810","645e8f52e0284da1af7439cac3420432",1,"87","87",2,"NO MISMATCH","137","137",2,"NO MISMATCH"
"226102050810","645e8f52e0284da1af7439cac3420432",2,"14","14",2,"NO MISMATCH","13","13",2,"NO MISMATCH"
"226102050810","645e8f52e0284da1af7439cac3420432",3,"1","1",2,"NO MISMATCH","9","9",2,"NO MISMATCH"
"226102050810","645e8f52e0284da1af7439cac3420432",4,"32","32",2,"NO MISMATCH","33","33",2,"NO MISMATCH"
"226102050810","645e8f52e0284da1af7439cac3420432",5,"62","62",2,"NO MISMATCH","57","57",2,"NO MISMATCH"
"412103070506","652892d80eef4dc886ac0f02c5e3747c",0,"413","413",2,"matching","302","302",2,"Matching"
"412103070506","652892d80eef4dc886ac0f02c5e3747c",1,"504","504",2,"matching","300","300",2,"Matching"
"412103070506","652892d80eef4dc886ac0f02c5e3747c",2,"02","02",2,"matching","0","0",2,"Matching"
"412103070506","652892d80eef4dc886ac0f02c5e3747c",3,"0","0",2,"matching","0","0",2,"Matching"
"412103070506","652892d80eef4dc886ac0f02c5e3747c",4,"4","4",2,"matching","3","3",2,"Matching"
"412103070506","652892d80eef4dc886ac0f02c5e3747c",5,"5","5",2,"matching","0","0",2,"Matching"
"423110010602","6576b15a95a04314b4f24e9060ca7bcb",0,"2455","2455",2,"NONE","2708","2708",2,"NONE"
"423110010602","6576b15a95a04314b4f24e9060ca7bcb",1,"2044","2044",2,"NONE","2687","2687",2,"NONE"
"423110010602","6576b15a95a04314b4f24e9060ca7bcb",2,"68","68",2,"NONE","73","73",2,"NONE"
"423110010602","6576b15a95a04314b4f24e9060ca7bcb",3,"60","60",2,"NONE","80","80",2,"NONE"
"423110010602","6576b15a95a04314b4f24e9060ca7bcb",4,"53","53",2,"NONE","67","67",2,"NONE"
"423110010602","6576b15a95a04314b4f24e9060ca7bcb",5,"60","60",2,"NONE","78","78",2,"NONE"
"214102020611","6596c2921b4f49fcb7fa17cfa9d0786a",0,"483","483",2,"NO MISMATCH","521","521",2,"NO MISMATCH"
"214102020611","6596c2921b4f49fcb7fa17cfa9d0786a",1,"551","551",2,"NO MISMATCH","440","440",2,"NO MISMATCH"
"214102020611","6596c2921b4f49fcb7fa17cfa9d0786a",2,"16","16",2,"NO MISMATCH","18","18",2,"NO MISMATCH"
"214102020611","6596c2921b4f49fcb7fa17cfa9d0786a",3,"21","21",2,"NO MISMATCH","0","0",2,"NO MISMATCH"
"214102020611","6596c2921b4f49fcb7fa17cfa9d0786a",4,"211","211",2,"NO MISMATCH","271","271",2,"NO MISMATCH"
"214102020611","6596c2921b4f49fcb7fa17cfa9d0786a",5,"210","210",2,"NO MISMATCH","229","229",2,"NO MISMATCH"
"222111021102","65e342045671412cbeb3d4ecbb507b80",0,"381","381",2,"NO MISMATCH","338","338",2,"NO MISMATCH"
"222111021102","65e342045671412cbeb3d4ecbb507b80",1,"401","401",2,"NO MISMATCH","290","290",2,"NO MISMATCH"
"222111021102","65e342045671412cbeb3d4ecbb507b80",2,"0","0",2,"NO MISMATCH","0","0",2,"NO MISMATCH"
"222111021102","65e342045671412cbeb3d4ecbb507b80",3,"0","0",2,"NO MISMATCH","0","0",2,"NO MISMATCH"
"222111021102","65e342045671412cbeb3d4ecbb507b80",4,"69","69",2,"NO MISMATCH","102","102",2,"NO MISMATCH"
"222111021102","65e342045671412cbeb3d4ecbb507b80",5,"72","72",2,"NO MISMATCH","92","92",2,"NO MISMATCH"
"108301010115","663e019dae8f42e4aa5daaedc81619c0",0,"494","494",2,"NONE","621","621",2,"NONE"
"108301010115","663e019dae8f42e4aa5daaedc81619c0",1,"1207","1207",2,"NONE","602","602",2,"NONE"
"108301010115","663e019dae8f42e4aa5daaedc81619c0",2,"64","64",2,"NONE","97","97",2,"NONE"
"108301010115","663e019dae8f42e4aa5daaedc81619c0",3,"69","69",2,"NONE","58","58",2,"NONE"
"108301010115","663e019dae8f42e4aa5daaedc81619c0",4,"65","65",2,"NONE","81","81",2,"NONE"
"108301010115","663e019dae8f42e4aa5daaedc81619c0",5,"53","53",2,"NONE","55","55",2,"NONE"
"320108080103","664e98a3af9c4657a4af8f3dfb526818",0,"1738","1738",2,"none","1839","976",1,"poor serialization and poor tallying"
"320108080103","664e98a3af9c4657a4af8f3dfb526818",1,"1978","1978",2,"none","1018","1734",1,"poor serialization"
"320108080103","664e98a3af9c4657a4af8f3dfb526818",2,"10","10",2,"none","28","28",2,"none"
"320108080103","664e98a3af9c4657a4af8f3dfb526818",3,"19","19",2,"none","24","24",2,"none"
"320108080103","664e98a3af9c4657a4af8f3dfb526818",4,"39","33",1,"Part of the register torn","41","43",1,"poor tallying"
"320108080103","664e98a3af9c4657a4af8f3dfb526818",5,"41","30",1,"poor tallying","40","43",1,"poor tallying"
"104105040311","67ac1b9b59384c0caead6c62332352cd",0,"643","643",2,"NO VARIATION","618","618",2,"NO MISMATCH"
"104105040311","67ac1b9b59384c0caead6c62332352cd",1,"905","905",2,"NO VARIATION","653","653",2,"NO MISMATCH"
"104105040311","67ac1b9b59384c0caead6c62332352cd",2,"71","71",2,"NO VARIATION","102","102",2,"NO MISMATCH"
"104105040311","67ac1b9b59384c0caead6c62332352cd",3,"81","81",2,"NO VARIATION","107","107",2,"NO MISMATCH"
"104105040311","67ac1b9b59384c0caead6c62332352cd",4,"71","71",2,"NO VARIATION","81","81",2,"NO MISMATCH"
"104105040311","67ac1b9b59384c0caead6c62332352cd",5,"66","66",2,"NO VARIATION","72","72",2,"NO MISMATCH"
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",0,"2103","2027",1,"WRONG RECORDING BY THE RECORDS OFFICER.","2074","2074",2,"NO MISMATCH"
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",1,"3247","3193",1,"WRONG RECORDING BY THE RECORDS OFFICER.","1145","1145",2,"NO MISMATCH"
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",2,"102","102",2,"NONE","61","61",2,"NO MISMATCH"
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",3,"101","101",2,"NONE","68","68",2,"NO MISMATCH"
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",4,"22","25",1,"WRONG RECORDING BY THE RECORDS OFFICER","18","18",2,"NO MISMATCH"
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",5,"15","15",2,"NONE","22","22",2,"NO MISMATCH"
"215120020808","68984e8f107b4fcfbc983a0691df01bd",0,"##N/A##","766",2,"##N/A##","##N/A##","834",2,"##N/A##"
"215120020808","68984e8f107b4fcfbc983a0691df01bd",1,"##N/A##","1313",2,"##N/A##","##N/A##","1047",2,"##N/A##"
"215120020808","68984e8f107b4fcfbc983a0691df01bd",2,"##N/A##","62",2,"##N/A##","##N/A##","71",2,"##N/A##"
"215120020808","68984e8f107b4fcfbc983a0691df01bd",3,"##N/A##","51",2,"##N/A##","##N/A##","46",2,"##N/A##"
"215120020808","68984e8f107b4fcfbc983a0691df01bd",4,"##N/A##","79",2,"##N/A##","##N/A##","73",2,"##N/A##"
"215120020808","68984e8f107b4fcfbc983a0691df01bd",5,"##N/A##","86",2,"##N/A##","##N/A##","73",2,"##N/A##"
"112104021001","68b87f690c5e4d41b26440d4af920eff",0,"842","842",2,"NO MISMATCH","854","854",2,"NO MISMATCH"
"112104021001","68b87f690c5e4d41b26440d4af920eff",1,"2394","2394",2,"NO MISMATCH","896","896",2,"NO MISMATCH"
"112104021001","68b87f690c5e4d41b26440d4af920eff",2,"63","63",2,"NO MISMATCH","25","25",2,"NO MISMATCH"
"112104021001","68b87f690c5e4d41b26440d4af920eff",3,"50","50",2,"NO MISMATCH","26","26",2,"NO MISMATCH"
"112104021001","68b87f690c5e4d41b26440d4af920eff",4,"78","78",2,"NO MISMATCH","70","70",2,"NO MISMATCH"
"112104021001","68b87f690c5e4d41b26440d4af920eff",5,"80","80",2,"NO MISMATCH","73","73",2,"NO MISMATCH"
"203202030310","69fdbce170a34999b98ced8ce8ccb437",0,"##N/A##","##N/A##",,"##N/A##",,,,
"203202030310","69fdbce170a34999b98ced8ce8ccb437",1,"##N/A##","##N/A##",,"##N/A##",,,,
"203202030310","69fdbce170a34999b98ced8ce8ccb437",2,"##N/A##","##N/A##",,"##N/A##",,,,
"203202030310","69fdbce170a34999b98ced8ce8ccb437",3,"##N/A##","##N/A##",,"##N/A##",,,,
"203202030310","69fdbce170a34999b98ced8ce8ccb437",4,"##N/A##","##N/A##",,"##N/A##",,,,
"203202030310","69fdbce170a34999b98ced8ce8ccb437",5,"##N/A##","##N/A##",,"##N/A##",,,,
"406210060603","6aac54099d5446c99029c48d21edbab1",0,"318","318",2,"NONE","190","190",2,"NONE"
"406210060603","6aac54099d5446c99029c48d21edbab1",1,"278","278",2,"NONE","264","264",2,"NONE"
"406210060603","6aac54099d5446c99029c48d21edbab1",2,"64","64",2,"NONE","49","49",2,"NONE"
"406210060603","6aac54099d5446c99029c48d21edbab1",3,"65","65",2,"NONE","59","59",2,"NONE"
"406210060603","6aac54099d5446c99029c48d21edbab1",4,"44","44",2,"NONE","34","34",2,"NONE"
"406210060603","6aac54099d5446c99029c48d21edbab1",5,"40","40",2,"NONE","34","34",2,"NONE"
"418201020305","6be18dc7379a4d86ac204d6d08b614b7",0,"228","228",2,"matching","167","167",2,"MALARIA WAS LOW"
"418201020305","6be18dc7379a4d86ac204d6d08b614b7",1,"156","156",2,"matching","221","221",2,"MALARIA WAS LOW"
"418201020305","6be18dc7379a4d86ac204d6d08b614b7",2,"6","6",2,"matching","4","4",2,"MATCHING"
"418201020305","6be18dc7379a4d86ac204d6d08b614b7",3,"4","4",2,"matching","6","6",2,"Matching"
"418201020305","6be18dc7379a4d86ac204d6d08b614b7",4,"27","27",2,"matching","20","20",2,"matching"
"418201020305","6be18dc7379a4d86ac204d6d08b614b7",5,"20","20",2,"matching","19","19",2,"MATCHING"
"306204010301","6cb2e1bf1182402dbb626c64f4ba2cfb",0,"577","577",2,"NO MISMATCH","1245","1245",2,"NO MISMATCH"
"306204010301","6cb2e1bf1182402dbb626c64f4ba2cfb",1,"1678","1678",2,"NO MISMATCH","706","706",2,"NO MISMATCH"
"306204010301","6cb2e1bf1182402dbb626c64f4ba2cfb",2,"39","39",2,"NO MISMATCH","57","57",2,"NO MISMATCH"
"306204010301","6cb2e1bf1182402dbb626c64f4ba2cfb",3,"56","56",2,"NO MISMATCH","54","54",2,"NO MISMATCH"
"306204010301","6cb2e1bf1182402dbb626c64f4ba2cfb",4,"102","102",2,"NO MISMATCH","94","94",2,"NO MISMATCH"
"306204010301","6cb2e1bf1182402dbb626c64f4ba2cfb",5,"45","45",2,"NO MISMATCH","91","91",2,"NO MISMATCH"
"318102020202","6d561d7e1bb34b0480b61373102428fd",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"318102020202","6d561d7e1bb34b0480b61373102428fd",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"318102020202","6d561d7e1bb34b0480b61373102428fd",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"318102020202","6d561d7e1bb34b0480b61373102428fd",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"318102020202","6d561d7e1bb34b0480b61373102428fd",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"318102020202","6d561d7e1bb34b0480b61373102428fd",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"411402020404","6d6546ea45a24ccf8284463ab31b6654",0,"781","781",1,"matching","547","547",2,"Matching"
"411402020404","6d6546ea45a24ccf8284463ab31b6654",1,"727","727",2,"MATCHING","588","588",2,"Matching"
"411402020404","6d6546ea45a24ccf8284463ab31b6654",2,"16","16",2,"MATCHING","21","21",2,"Matching"
"411402020404","6d6546ea45a24ccf8284463ab31b6654",3,"15","15",2,"MATCHING","16","16",2,"Matching"
"411402020404","6d6546ea45a24ccf8284463ab31b6654",4,"40","40",2,"MATCHING","24","24",2,"Matching"
"411402020404","6d6546ea45a24ccf8284463ab31b6654",5,"37","37",2,"MATCHING","41","41",2,"Matching"
"223120020410","6e7a08685b68404b86a3cfd6815d3824",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"223120020410","6e7a08685b68404b86a3cfd6815d3824",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"223120020410","6e7a08685b68404b86a3cfd6815d3824",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"223120020410","6e7a08685b68404b86a3cfd6815d3824",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"223120020410","6e7a08685b68404b86a3cfd6815d3824",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"223120020410","6e7a08685b68404b86a3cfd6815d3824",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"214101060404","6ec8cecb648e4b6c974f20a8722affe1",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"214101060404","6ec8cecb648e4b6c974f20a8722affe1",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"214101060404","6ec8cecb648e4b6c974f20a8722affe1",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"214101060404","6ec8cecb648e4b6c974f20a8722affe1",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"214101060404","6ec8cecb648e4b6c974f20a8722affe1",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"214101060404","6ec8cecb648e4b6c974f20a8722affe1",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"103107020109","6fb3d5bdcb87496da47243e3711c1dc0",0,"659","659",2,"NO MISMATCH","701","701",2,"NO MISMATCH"
"103107020109","6fb3d5bdcb87496da47243e3711c1dc0",1,"805","805",2,"NO MISMATCH","777","777",2,"NO MISMATCH"
"103107020109","6fb3d5bdcb87496da47243e3711c1dc0",2,"45","45",2,"NO MISMATCH","59","59",2,"NO MISMATCH"
"103107020109","6fb3d5bdcb87496da47243e3711c1dc0",3,"47","47",2,"NO MISMATCH","33","33",2,"NO MISMATCH"
"103107020109","6fb3d5bdcb87496da47243e3711c1dc0",4,"48","48",2,"NO MISMATCH","29","29",2,"NO MISMATCH"
"103107020109","6fb3d5bdcb87496da47243e3711c1dc0",5,"45","45",2,"NO MISMATCH","16","16",2,"NO MISMATCH"
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"113113020418","73b6584e55df47ef8692caed8625a956",0,"1679","1679",2,"No mismatch","2618","2618",2,"No mismatch"
"113113020418","73b6584e55df47ef8692caed8625a956",1,"3230","3230",2,"No mismatch","2945","2945",2,"No mismatch"
"113113020418","73b6584e55df47ef8692caed8625a956",2,"206","206",2,"No mismatch","261","261",2,"No mismatch"
"113113020418","73b6584e55df47ef8692caed8625a956",3,"233","233",2,"No mismatch","244","244",2,"No mismatch"
"113113020418","73b6584e55df47ef8692caed8625a956",4,"913","913",2,"No mismatch","706","706",2,"No mismatch"
"113113020418","73b6584e55df47ef8692caed8625a956",5,"537","537",2,"No mismatch","719","719",2,"No mismatch"
"111202061528","73edb914e5ec4a6c937147490826972f",0,"1141","1141",2,"NO MISMATCH","971","971",2,"NO MISMATCH"
"111202061528","73edb914e5ec4a6c937147490826972f",1,"1539","1539",2,"NO MISMATCH","1109","1109",2,"NO MISMATCH"
"111202061528","73edb914e5ec4a6c937147490826972f",2,"54","54",2,"NO MISMATCH","39","39",2,"NO MISMATCH"
"111202061528","73edb914e5ec4a6c937147490826972f",3,"30","30",2,"NO MISMATCH","36","36",2,"NO MISMATCH"
"111202061528","73edb914e5ec4a6c937147490826972f",4,"152","152",2,"NO MISMATCH","86","86",2,"NO MISMATCH"
"111202061528","73edb914e5ec4a6c937147490826972f",5,"144","144",2,"NO MISMATCH","115","115",2,"NO MISMATCH"
"102103120844","74879a9428874965ae87feacedc0f2b4",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"102103120844","74879a9428874965ae87feacedc0f2b4",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"102103120844","74879a9428874965ae87feacedc0f2b4",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
