"hhid","A10itemcod_ID","s10q01a","s10q02a","s10q03aa","s10q04a","s10q05aa","s10q06a","s10q07aa","s10q08a"
"31d7468554bd42e2b42353d2a12fd69e",1,1,8000,1,1,,2,,
"31dfcc57039b4ac2a94a8baa379d1386",3,1,5000,1,1,,2,,
"31dfcc57039b4ac2a94a8baa379d1386",1,2,12000,2,1,,2,,
"31e22abbb2994739990c351e46c36d26",3,1,4000,1,1,,1,1,1000
"31e22abbb2994739990c351e46c36d26",1,2,14000,2,1,,2,,
"31e22abbb2994739990c351e46c36d26",8,1,3000,0,1,,2,,
"31e37fcc07a4475bbdd01ea298245c51",3,1,5000,1,1,,2,,
"31e37fcc07a4475bbdd01ea298245c51",1,3,15000,3,1,,2,,
"31fa83987d9a417c88f912a27ead6a77",1,7,30000,7,1,,2,,
"31fa83987d9a417c88f912a27ead6a77",22,1,3000,1,1,,2,,
"31fa83987d9a417c88f912a27ead6a77",3,1,5000,1,1,,2,,
"32007359bef14db0907c3dfd41a7b264",14,1,1600000,1,1,,2,,
"32007359bef14db0907c3dfd41a7b264",3,2,8000,2,1,,2,,
"32007359bef14db0907c3dfd41a7b264",1,3,15000,2,1,,2,,
"32007359bef14db0907c3dfd41a7b264",5,1,30000,1,1,,2,,
"32007359bef14db0907c3dfd41a7b264",4,1,3000,1,1,,2,,
"32210d6225b24aebbbf8f61bf555e553",12,1,12500,0,1,,2,,
"32210d6225b24aebbbf8f61bf555e553",5,1,45000,1,1,,2,,
"32210d6225b24aebbbf8f61bf555e553",3,1,7500,0,1,,2,,
"32210d6225b24aebbbf8f61bf555e553",1,2,10000,0,1,,2,,
"323b8b8c7a6d433a99e59d4225b54135",3,1,2500,1,1,,2,,
"323b8b8c7a6d433a99e59d4225b54135",4,2,3000,2,1,,2,,
"323b8b8c7a6d433a99e59d4225b54135",1,3,6000,3,1,,2,,
"323b8b8c7a6d433a99e59d4225b54135",12,1,3000,1,1,,2,,
"32821b223bf54700b647896533ee9104",4,0,,0,1,,1,1,0
"32821b223bf54700b647896533ee9104",3,1,1500,1,1,,2,,
"32821b223bf54700b647896533ee9104",1,2,3000,2,1,,1,1,0
"32821b223bf54700b647896533ee9104",12,0,,0,1,,1,1,0
"32afbe44aa4e466c96a5a5458bafa4ea",4,1,5000,1,1,,2,,
"32afbe44aa4e466c96a5a5458bafa4ea",1,4,32000,4,1,,2,,
"32afbe44aa4e466c96a5a5458bafa4ea",3,2,9000,2,1,,2,,
"32afbe44aa4e466c96a5a5458bafa4ea",13,2,20000,2,1,,2,,
"32afbe44aa4e466c96a5a5458bafa4ea",8,2,4000,2,1,,2,,
"32b0123765e54aa8b51604a1eac56758",3,1,4000,1,1,,2,,
"32b0123765e54aa8b51604a1eac56758",8,1,3000,1,1,,2,,
"32b0123765e54aa8b51604a1eac56758",1,3,21000,3,1,,2,,
"32e6bcbfd8754a888300f4d94e122d08",14,1,120000,1,1,,2,,
"32e6bcbfd8754a888300f4d94e122d08",1,5,21000,5,1,,2,,
"32e6bcbfd8754a888300f4d94e122d08",3,1,1500,1,1,,2,,
"32e6bcbfd8754a888300f4d94e122d08",4,1,2000,1,1,,2,,
"3320ef7c916142e5a2bbdc984aa4cf16",4,1,3000,1,1,,2,,
"3320ef7c916142e5a2bbdc984aa4cf16",5,1,30000,0,1,,2,,
"3320ef7c916142e5a2bbdc984aa4cf16",12,1,6000,1,1,,2,,
"3320ef7c916142e5a2bbdc984aa4cf16",1,7,30000,7,1,,2,,
"3320ef7c916142e5a2bbdc984aa4cf16",3,2,6000,2,1,,2,,
"3320ef7c916142e5a2bbdc984aa4cf16",14,1,180000,1,1,,2,,
"332c00b7723640bcbd3b0df2af03f4fa",8,1,4000,1,1,,2,,
"332c00b7723640bcbd3b0df2af03f4fa",1,2,16000,2,1,,2,,
"332c00b7723640bcbd3b0df2af03f4fa",3,1,5000,1,1,,2,,
"334dee6018014ebdb7c4c7146257e28a",13,1,6000,1,1,,2,,
"334dee6018014ebdb7c4c7146257e28a",1,2,12000,2,1,,2,,
"334dee6018014ebdb7c4c7146257e28a",4,1,3000,1,1,,2,,
"334dee6018014ebdb7c4c7146257e28a",3,1,3000,1,1,,2,,
"334dee6018014ebdb7c4c7146257e28a",9,1,2000,1,1,,2,,
"335fe1ef7c6546b3bf933b4aa1da6134",4,2,12000,2,1,,2,,
"335fe1ef7c6546b3bf933b4aa1da6134",13,1,8000,1,1,,2,,
"335fe1ef7c6546b3bf933b4aa1da6134",3,2,6000,2,1,,2,,
"335fe1ef7c6546b3bf933b4aa1da6134",22,1,8000,1,1,,2,,
"335fe1ef7c6546b3bf933b4aa1da6134",19,1,50000,1,1,,2,,
"335fe1ef7c6546b3bf933b4aa1da6134",1,3,9000,3,1,,2,,
"33746ce25d4546f8a9f283f1c44c6575",3,1,4000,1,1,,2,,
"33746ce25d4546f8a9f283f1c44c6575",22,2,14000,1,1,,2,,
"33746ce25d4546f8a9f283f1c44c6575",12,0,,0,1,,2,,
"33746ce25d4546f8a9f283f1c44c6575",7,2,19000,1,1,,2,,
"33746ce25d4546f8a9f283f1c44c6575",4,1,3000,1,1,,2,,
"33746ce25d4546f8a9f283f1c44c6575",1,3,18000,3,1,,2,,
"33746ce25d4546f8a9f283f1c44c6575",19,0,,0,1,,1,3,3000
"33960cb846dd4bfd891338e0eb1e2945",19,1,50000,1,1,,2,,
"33960cb846dd4bfd891338e0eb1e2945",4,1,3500,1,1,,1,3,7000
"33960cb846dd4bfd891338e0eb1e2945",7,1,8000,1,1,,2,,
"33960cb846dd4bfd891338e0eb1e2945",3,1,4000,1,1,,2,,
"33960cb846dd4bfd891338e0eb1e2945",8,1,2000,1,1,,2,,
"33960cb846dd4bfd891338e0eb1e2945",1,3,6500,4,1,,1,2,4000
"33960cb846dd4bfd891338e0eb1e2945",12,1,6000,1,1,,2,,
"3399544d202a4a1b8d5df7a165d44731",1,2,4000,2,1,,2,,
"3399544d202a4a1b8d5df7a165d44731",3,1,2000,1,1,,2,,
"339af980ba28466788f81b4308328dd0",3,2,6000,2,1,,2,,
"339af980ba28466788f81b4308328dd0",22,1,2500,1,1,,2,,
"339af980ba28466788f81b4308328dd0",1,6,20000,6,1,,2,,
"339af980ba28466788f81b4308328dd0",14,1,100000,1,1,,2,,
"33a3fafffb4a474fb4621d9ae24c52b6",3,2,7000,3,1,,2,,
"33a3fafffb4a474fb4621d9ae24c52b6",4,0,,1,1,,2,,
"33a3fafffb4a474fb4621d9ae24c52b6",1,3,18000,8,1,,2,,
"33b5a266a16b4b71b035bcf5479463a6",3,1,2000,1,1,,2,,
"33b5a266a16b4b71b035bcf5479463a6",1,2,10000,2,1,,2,,
"33b5a266a16b4b71b035bcf5479463a6",12,1,2000,1,1,,2,,
"33de788ba20149f1bb6f9c12cebdf074",3,1,3000,1,1,,2,,
"33de788ba20149f1bb6f9c12cebdf074",4,1,2500,1,1,,2,,
"33de788ba20149f1bb6f9c12cebdf074",7,1,3000,1,1,,2,,
"33de788ba20149f1bb6f9c12cebdf074",1,5,25000,4,1,,2,,
"33f56acd52c4423984085f4eb6bf4ad1",1,1,8000,1,1,,1,1,0
"33fb9c9f14a043efa04e7daa663430a7",4,1,7000,1,1,,2,,
"33fb9c9f14a043efa04e7daa663430a7",1,3,10000,3,1,,2,,
"33fb9c9f14a043efa04e7daa663430a7",21,1,7000,1,1,,2,,
"33fb9c9f14a043efa04e7daa663430a7",3,1,10000,1,1,,2,,
"340d75744e9d4eb8aadee885ff324a78",1,3,12000,3,1,,2,,
"340f7d1cd070433289233c47135b8390",4,1,3000,1,1,,2,,
"340f7d1cd070433289233c47135b8390",3,1,3000,1,1,,2,,
"340f7d1cd070433289233c47135b8390",19,0,,0,1,,1,2,0
"340f7d1cd070433289233c47135b8390",1,2,15000,2,1,,2,,
"34561220900b4fab84870a14380fb720",3,1,5000,1,1,,2,,
"34561220900b4fab84870a14380fb720",1,2,10000,2,1,,2,,
"34561220900b4fab84870a14380fb720",4,1,4000,1,1,,2,,
"34663816318b489b9e6a944d093bca40",1,3,10000,3,1,,2,,
"34663816318b489b9e6a944d093bca40",3,1,3000,1,1,,2,,
"34663816318b489b9e6a944d093bca40",19,0,,0,1,,1,1,0
"3482382222f14ecd8914d2bea0b543d5",1,4,24000,4,1,,2,,
"3482382222f14ecd8914d2bea0b543d5",3,0,,0,1,,1,1,0
"348cf466da0f48858cd15d49fb4159e5",4,1,2500,1,1,,2,,
"348cf466da0f48858cd15d49fb4159e5",3,1,3000,1,1,,2,,
"348cf466da0f48858cd15d49fb4159e5",14,1,220000,1,1,,2,,
"348cf466da0f48858cd15d49fb4159e5",1,3,13000,3,1,,2,,
"34a43e3984a24d5dbbc6cad6c04b692a",3,1,2000,1,1,,2,,
"34a43e3984a24d5dbbc6cad6c04b692a",1,3,12000,3,1,,1,2,0
"34a43e3984a24d5dbbc6cad6c04b692a",7,1,5000,1,1,,2,,
"34a43e3984a24d5dbbc6cad6c04b692a",4,1,3500,1,1,,2,,
"34d21965473246159336463c8a6ed1d9",3,1,3000,1,1,,2,,
"34d21965473246159336463c8a6ed1d9",1,6,30000,6,1,,2,,
"351ff4e6c63b4f46bfe6f61bf100ba4f",4,1,7000,1,1,,2,,
"351ff4e6c63b4f46bfe6f61bf100ba4f",3,2,10000,2,1,,2,,
"351ff4e6c63b4f46bfe6f61bf100ba4f",1,3,14000,3,1,,2,,
"3529bff813494ad695f22dabccaaa137",3,1,5000,1,1,,1,1,3000
"3529bff813494ad695f22dabccaaa137",1,3,12000,3,1,,2,,
"354a41485b2b464fb33495af6e8cf9aa",1,6,18000,6,1,,2,,
"354a41485b2b464fb33495af6e8cf9aa",19,2,80000,2,1,,2,,
"354a41485b2b464fb33495af6e8cf9aa",3,4,12000,4,1,,1,2,0
"354a41485b2b464fb33495af6e8cf9aa",4,1,2000,1,2,1,,,
"355bd9f88cba4233ba35e4af6cd99085",1,2,6000,2,1,,2,,
"355bd9f88cba4233ba35e4af6cd99085",3,1,2500,1,1,,2,,
"357decf44a614ba1a851b036ffc037ab",19,0,,0,1,,1,2,0
"357decf44a614ba1a851b036ffc037ab",3,2,10000,1,1,,2,,
"357decf44a614ba1a851b036ffc037ab",1,3,20000,3,1,,2,,
"35bacdafacd449aea2cf4a9cbb0315a1",3,1,2000,1,2,1,,,
"35bacdafacd449aea2cf4a9cbb0315a1",1,2,4000,2,1,,2,,
"35f31e253bb147cba3c1ba28825c2c38",1,2,12000,2,1,,2,,
"35f31e253bb147cba3c1ba28825c2c38",3,1,3000,1,1,,2,,
"361db5497c524c4fab8063f627314604",12,1,7500,1,1,,2,,
"361db5497c524c4fab8063f627314604",5,1,45000,1,1,,2,,
"361db5497c524c4fab8063f627314604",3,1,3500,1,1,,2,,
"361db5497c524c4fab8063f627314604",14,1,150000,1,1,,2,,
"361db5497c524c4fab8063f627314604",4,1,2500,1,1,,2,,
"361db5497c524c4fab8063f627314604",1,3,6500,3,1,,2,,
"3631ba7632f147949d4db44588d39442",8,1,1000,1,1,,2,,
"3631ba7632f147949d4db44588d39442",1,2,10000,2,1,,2,,
"3631ba7632f147949d4db44588d39442",3,1,5000,1,1,,2,,
"36350959a38d46159a938020fd413b28",12,2,15000,2,1,,2,,
"36350959a38d46159a938020fd413b28",1,6,42000,6,1,,2,,
"36350959a38d46159a938020fd413b28",3,3,21000,3,1,,2,,
"36350959a38d46159a938020fd413b28",14,1,120000,1,1,,2,,
"36386237ed3b4607b384a88bbf8c5ad2",1,1,8000,2,1,,1,1,0
"36386237ed3b4607b384a88bbf8c5ad2",3,0,,0,1,,1,1,0
"36386237ed3b4607b384a88bbf8c5ad2",14,0,,0,1,,1,1,0
"3656b29d648c4432b1c273546093da60",1,3,25000,3,1,,2,,
"3656b29d648c4432b1c273546093da60",12,1,5000,1,1,,2,,
"3656b29d648c4432b1c273546093da60",20,1,10000,1,1,,2,,
"3656b29d648c4432b1c273546093da60",3,3,9000,3,1,,2,,
"3656b29d648c4432b1c273546093da60",19,1,100000,1,1,,2,,
"3656b29d648c4432b1c273546093da60",4,1,3000,1,1,,2,,
"365d8c351f3c45f282562a983ef70d6e",1,6,30000,4,1,,2,,
"365d8c351f3c45f282562a983ef70d6e",12,1,5000,1,1,,2,,
"365d8c351f3c45f282562a983ef70d6e",19,2,100000,1,1,,2,,
"365d8c351f3c45f282562a983ef70d6e",3,1,3000,1,1,,2,,
"365d8c351f3c45f282562a983ef70d6e",14,1,200000,1,1,,2,,
"367c2cf298dd45f9bce503b87ffeca1f",12,1,8000,1,1,,2,,
"367c2cf298dd45f9bce503b87ffeca1f",3,1,5000,0,1,,2,,
"367c2cf298dd45f9bce503b87ffeca1f",1,8,50000,0,1,,2,,
"367e34a2fdf14986b45290581d0cb347",19,2,80000,2,1,,2,,
"367e34a2fdf14986b45290581d0cb347",5,1,40000,1,1,,2,,
"367e34a2fdf14986b45290581d0cb347",8,1,1000,1,1,,2,,
"367e34a2fdf14986b45290581d0cb347",12,1,2500,1,1,,2,,
"367e34a2fdf14986b45290581d0cb347",1,4,20000,4,1,,2,,
"367e34a2fdf14986b45290581d0cb347",3,2,12000,2,1,,2,,
"367e34a2fdf14986b45290581d0cb347",13,1,3000,1,1,,2,,
"367e34a2fdf14986b45290581d0cb347",4,2,6000,2,1,,2,,
"36908497431a4492a6666712b94073cf",3,1,7000,1,1,,2,,
"36908497431a4492a6666712b94073cf",4,1,4000,1,2,1,,,
"36908497431a4492a6666712b94073cf",12,2,14000,1,1,,2,,
"36908497431a4492a6666712b94073cf",1,2,15000,1,2,1,,,
"36992f498601434baac9c51a693c27d8",1,2,14000,2,1,,2,,
"36992f498601434baac9c51a693c27d8",3,1,3500,1,1,,2,,
"36b1194afa2a46889b315a883249769f",3,1,1500,1,1,,2,,
"36b1194afa2a46889b315a883249769f",14,1,100000,1,1,,2,,
"36b1194afa2a46889b315a883249769f",1,3,15000,3,1,,2,,
"36ba58f19ad54b59a05e45c5d094e134",3,1,5000,1,1,,2,,
"36ba58f19ad54b59a05e45c5d094e134",1,2,16000,2,1,,2,,
"36df16dfcb5d480481578b031402dbd3",12,1,6000,1,1,,2,,
"36df16dfcb5d480481578b031402dbd3",13,3,27000,3,1,,2,,
"36df16dfcb5d480481578b031402dbd3",8,1,2000,1,1,,2,,
"36df16dfcb5d480481578b031402dbd3",3,3,9000,3,1,,2,,
"36df16dfcb5d480481578b031402dbd3",1,2,12000,2,1,,2,,
"36e81608b34e4e338d21b0a091c58690",1,4,25000,4,1,,2,,
"36e81608b34e4e338d21b0a091c58690",19,1,25000,1,1,,2,,
"36e81608b34e4e338d21b0a091c58690",22,0,,0,1,,1,2,0
"36e81608b34e4e338d21b0a091c58690",14,1,150000,1,1,,2,,
"36e81608b34e4e338d21b0a091c58690",12,1,7500,1,1,,2,,
"36e81608b34e4e338d21b0a091c58690",5,1,30000,1,2,2,,,
"36e81608b34e4e338d21b0a091c58690",4,1,4000,1,1,,2,,
"36e81608b34e4e338d21b0a091c58690",3,1,4000,1,1,,2,,
"36ec3db7c4504589923f5c7e151f56b2",1,5,30000,5,1,,2,,
"36ec3db7c4504589923f5c7e151f56b2",12,1,6000,1,1,,2,,
"36ec3db7c4504589923f5c7e151f56b2",8,1,3000,1,1,,2,,
"36ec3db7c4504589923f5c7e151f56b2",3,2,8000,2,1,,2,,
"36ec3db7c4504589923f5c7e151f56b2",5,1,40000,1,1,,2,,
"36f41d8c2fee42f18787fc4ae9c8ff91",1,4,12000,4,1,,2,,
"36f41d8c2fee42f18787fc4ae9c8ff91",5,1,15000,1,1,,2,,
"36f41d8c2fee42f18787fc4ae9c8ff91",8,1,5000,1,1,,2,,
"36f41d8c2fee42f18787fc4ae9c8ff91",12,1,5000,1,1,,2,,
"36f41d8c2fee42f18787fc4ae9c8ff91",3,1,4000,1,1,,2,,
"372c6c08f26647e4844a6fc84cf19cb7",3,1,6000,1,1,,2,,
"372c6c08f26647e4844a6fc84cf19cb7",1,1,8000,2,1,,2,,
"375d654f122349fab11f65375f417a2d",1,6,35000,6,1,,2,,
"375d654f122349fab11f65375f417a2d",14,1,70000,1,1,,2,,
"375d654f122349fab11f65375f417a2d",3,2,3000,2,1,,2,,
"37b70f60adc947949a9b765afb45d71f",3,1,5000,1,1,,2,,
"37b70f60adc947949a9b765afb45d71f",1,3,15000,3,1,,2,,
"37c65147f7534277984447a500ea7c3c",3,2,14000,2,1,,2,,
"37c65147f7534277984447a500ea7c3c",1,2,20000,2,1,,2,,
"37c65147f7534277984447a500ea7c3c",4,1,7000,0,1,,2,,
"37cd7a15e3294dc29c63e8bb05955312",19,1,68000,1,1,,2,,
"37cd7a15e3294dc29c63e8bb05955312",12,2,16000,2,1,,2,,
"37cd7a15e3294dc29c63e8bb05955312",5,1,100000,1,1,,2,,
"37cd7a15e3294dc29c63e8bb05955312",8,1,3000,1,1,,2,,
"37cd7a15e3294dc29c63e8bb05955312",3,2,8000,2,1,,2,,
"37cd7a15e3294dc29c63e8bb05955312",1,3,24000,3,1,,2,,
"37d88558c2b245a7a9a8671e5f9e4e5a",9,0,,0,1,,1,2,0
"37d88558c2b245a7a9a8671e5f9e4e5a",1,2,5000,2,1,,2,,
"383f1f35d733452680d14c49bd6290d5",1,5,42000,5,1,,2,,
"383f1f35d733452680d14c49bd6290d5",3,1,8000,1,1,,2,,
"383f1f35d733452680d14c49bd6290d5",4,1,5000,1,1,,2,,
"385c5482217b40a199727bec715a9e66",1,3,15000,3,1,,2,,
"385c5482217b40a199727bec715a9e66",3,1,3000,1,1,,2,,
"385c5482217b40a199727bec715a9e66",4,1,2000,1,1,,2,,
"387e2859c6e74ac58fec4dc574402a93",1,2,15000,2,1,,2,,
"387e2859c6e74ac58fec4dc574402a93",3,1,5000,1,1,,2,,
"3887675cbba3418b9c062ad75bcea674",1,1,4000,1,1,,2,,
"38984cec828a4de78f533ed47c29c79e",1,3,20000,2,1,,2,,
"38984cec828a4de78f533ed47c29c79e",3,1,7000,1,1,,2,,
"38aeb51580f7486899b2edd59a8856dd",19,3,60000,3,1,,2,,
"38aeb51580f7486899b2edd59a8856dd",1,3,15000,3,1,,2,,
"38aeb51580f7486899b2edd59a8856dd",3,2,6000,2,1,,2,,
"38c6499533984b3c8669e1caa56d0c3d",4,1,2000,1,1,,2,,
"38c6499533984b3c8669e1caa56d0c3d",1,2,14000,2,1,,2,,
"38e3bc6e1b4d4d6cbed1b5cf4a12d120",3,1,4000,1,1,,2,,
"38e3bc6e1b4d4d6cbed1b5cf4a12d120",1,2,10000,2,1,,2,,
"38e42260a4f9434191c9cd107ae83149",1,1,6000,1,1,,2,,
"38f7d51ab573407b9e3d5f63cd6776c6",1,1,3000,1,1,,2,,
"39b2071f3f034d3c8d7273948184cd21",1,5,50000,5,1,,2,,
"39b2071f3f034d3c8d7273948184cd21",13,1,15000,1,1,,2,,
"39e4ac0ffa65481e8e24d190c2c92667",14,1,150000,1,1,,2,,
"39e4ac0ffa65481e8e24d190c2c92667",1,4,12000,4,1,,2,,
"39e4ac0ffa65481e8e24d190c2c92667",4,1,1500,1,1,,2,,
"39e4ac0ffa65481e8e24d190c2c92667",19,1,25000,1,1,,2,,
"39fcb45731cc41428ec88383475be20f",14,1,180000,1,1,,2,,
"39fcb45731cc41428ec88383475be20f",12,1,5000,1,1,,2,,
"39fcb45731cc41428ec88383475be20f",19,1,20000,1,1,,2,,
"39fcb45731cc41428ec88383475be20f",4,1,1500,1,1,,2,,
"39fcb45731cc41428ec88383475be20f",1,4,17000,4,1,,2,,
"3a1c90799ac7460cb96e3c52b2c5182d",1,8,50000,8,1,,2,,
"3a2240c1b88c480e8ad5f761daa701da",3,0,,0,1,,1,1,0
"3a2240c1b88c480e8ad5f761daa701da",1,3,13000,3,1,,2,,
"3a68ac8a10ff4c3c859ead75990cc409",1,3,15000,3,1,,2,,
"3ab0f18d796a424a9874e00ccb966251",1,4,24000,4,1,,2,,
"3ab0f18d796a424a9874e00ccb966251",8,2,4000,2,1,,2,,
"3ab0f18d796a424a9874e00ccb966251",3,2,6000,2,1,,2,,
"3ac163c4ce9c45c6bf0811db275ba36e",4,1,5000,1,1,,2,,
"3ac163c4ce9c45c6bf0811db275ba36e",1,2,10000,2,1,,2,,
"3af320e86e2641dc8508aea5fcc16590",3,1,2000,1,1,,2,,
"3af320e86e2641dc8508aea5fcc16590",1,2,4000,2,1,,2,,
"3b010b3b5a0d46eb94cf1e56ff725850",19,1,30000,1,1,,2,,
"3b010b3b5a0d46eb94cf1e56ff725850",12,1,8000,1,1,,2,,
"3b010b3b5a0d46eb94cf1e56ff725850",4,1,3000,1,1,,2,,
"3b010b3b5a0d46eb94cf1e56ff725850",3,2,6000,2,1,,2,,
"3b010b3b5a0d46eb94cf1e56ff725850",1,6,18000,6,1,,2,,
"3b1718f0d3fb4e629651cf461ee7557c",3,1,2000,1,1,,2,,
"3b1718f0d3fb4e629651cf461ee7557c",1,2,6000,2,1,,2,,
"3b486c0be9c6474c803bbeb58aaa0a14",1,3,15000,3,1,,2,,
"3b486c0be9c6474c803bbeb58aaa0a14",4,2,20000,2,1,,2,,
"3b58eb644c474aa89c1bcecc8d191a48",1,2,6000,2,1,,2,,
"3b58eb644c474aa89c1bcecc8d191a48",3,1,3000,1,1,,2,,
"3b6df4237fe04c4baf345c360ea6660d",1,2,12000,2,1,,1,2,0
"3b6df4237fe04c4baf345c360ea6660d",3,0,,0,1,,1,1,0
"3b73ebe890704075a97c2d67ff10ff7f",8,1,2000,1,1,,2,,
"3b73ebe890704075a97c2d67ff10ff7f",19,1,25000,1,1,,2,,
"3b73ebe890704075a97c2d67ff10ff7f",4,2,3000,2,1,,2,,
"3b73ebe890704075a97c2d67ff10ff7f",1,6,30000,6,1,,2,,
"3b73ebe890704075a97c2d67ff10ff7f",3,1,2000,1,1,,2,,
"3b73ebe890704075a97c2d67ff10ff7f",12,1,2000,1,1,,2,,
"3b8210365ce648f5b0f44e9cbd2d90d2",1,2,14000,4,1,,2,,
"3b8210365ce648f5b0f44e9cbd2d90d2",22,1,7000,1,2,3,,,
"3b8210365ce648f5b0f44e9cbd2d90d2",12,1,5000,1,1,,2,,
"3b8210365ce648f5b0f44e9cbd2d90d2",3,1,3000,1,1,,2,,
"3b86c6ba02e04e1fa750e77add3e1805",8,1,3000,1,1,,2,,
"3b86c6ba02e04e1fa750e77add3e1805",1,3,24000,3,1,,2,,
"3b86c6ba02e04e1fa750e77add3e1805",3,2,8000,2,1,,2,,
"3b8b9ab51c37423ba74d7faaea67194b",1,2,16000,2,1,,2,,
"3b8b9ab51c37423ba74d7faaea67194b",3,1,3500,1,1,,2,,
"3b8b9ab51c37423ba74d7faaea67194b",8,1,2000,1,1,,2,,
"3bae8a3fde124ab782cb7a39c5bdfee9",4,3,12000,3,1,,2,,
"3bae8a3fde124ab782cb7a39c5bdfee9",5,2,30000,2,1,,2,,
"3bae8a3fde124ab782cb7a39c5bdfee9",3,2,7500,2,1,,2,,
"3bae8a3fde124ab782cb7a39c5bdfee9",19,3,120000,3,1,,2,,
"3bae8a3fde124ab782cb7a39c5bdfee9",14,2,250000,2,2,5,,,
"3bae8a3fde124ab782cb7a39c5bdfee9",1,6,15000,6,1,,2,,
"3bb729a3bf1a41918e245a4f0ef36f0d",3,1,5000,1,1,,2,,
"3bb729a3bf1a41918e245a4f0ef36f0d",8,0,,1,1,,1,1,1000
"3bb729a3bf1a41918e245a4f0ef36f0d",1,1,5000,1,1,,2,,
"3bfb0921c87c40648bd552e1bdd06838",1,2,0,2,1,,2,,
"3c2217d5c921417ebc178f71e87a9d62",1,5,40000,5,1,,2,,
"3c2217d5c921417ebc178f71e87a9d62",12,1,6000,1,1,,2,,
"3c2217d5c921417ebc178f71e87a9d62",4,1,5000,1,1,,2,,
"3c2217d5c921417ebc178f71e87a9d62",19,0,,0,1,,1,1,0
"3c2217d5c921417ebc178f71e87a9d62",3,1,6000,1,1,,2,,
"3c264506125b425e8f086b6eab486bef",3,1,4000,1,1,,2,,
"3c264506125b425e8f086b6eab486bef",1,2,14000,2,1,,2,,
"3c3497e297b84aea878a303187308283",3,1,5000,1,1,,2,,
"3c3497e297b84aea878a303187308283",5,1,30000,1,1,,2,,
"3c3497e297b84aea878a303187308283",1,1,1000,1,1,,2,,
"3c3497e297b84aea878a303187308283",4,1,3000,1,1,,2,,
"3c3497e297b84aea878a303187308283",19,1,60000,1,1,,2,,
"3c3497e297b84aea878a303187308283",12,1,4000,1,1,,2,,
"3c5506b13a194b8d851b8d09375dc6e2",1,4,20000,3,1,,2,,
"3c5506b13a194b8d851b8d09375dc6e2",3,2,10000,2,1,,2,,
"3c5506b13a194b8d851b8d09375dc6e2",13,1,10000,1,1,,2,,
"3c5506b13a194b8d851b8d09375dc6e2",8,1,5000,1,1,,2,,
"3c6222b850c84576a27c8b3441f34e95",8,1,5000,1,1,,2,,
"3c6222b850c84576a27c8b3441f34e95",3,1,7000,1,1,,2,,
"3c6222b850c84576a27c8b3441f34e95",19,1,20000,1,1,,2,,
"3c6222b850c84576a27c8b3441f34e95",1,3,25000,5,1,,2,,
"3c8a5879dde04f8b924caabc7bb74da0",1,6,54000,6,1,,2,,
"3c8a5879dde04f8b924caabc7bb74da0",3,3,18000,3,1,,2,,
"3c8a5879dde04f8b924caabc7bb74da0",5,1,60000,1,1,,2,,
"3c8a5879dde04f8b924caabc7bb74da0",19,1,70000,1,1,,2,,
"3c8a5879dde04f8b924caabc7bb74da0",4,1,7000,1,1,,2,,
"3c8a5879dde04f8b924caabc7bb74da0",13,1,7000,1,1,,2,,
"3c8a5879dde04f8b924caabc7bb74da0",7,2,8000,2,1,,2,,
"3c909c155df640c8acca7d50725bb17e",1,5,28000,5,1,,2,,
"3c909c155df640c8acca7d50725bb17e",8,1,3000,1,1,,2,,
"3c909c155df640c8acca7d50725bb17e",3,2,8000,2,1,,2,,
"3cb79c9b548f4f3e8844442f80ca9139",22,1,15000,1,1,,2,,
"3cb79c9b548f4f3e8844442f80ca9139",14,0,,0,1,,1,2,100000
"3cb79c9b548f4f3e8844442f80ca9139",1,5,50000,5,1,,2,,
"3cb79c9b548f4f3e8844442f80ca9139",3,0,,0,1,,1,1,6000
"3cb79c9b548f4f3e8844442f80ca9139",19,0,,0,1,,1,1,60000
"3cc09e4c41854f8699331aaff0d0c36f",4,1,4000,1,1,,2,,
"3cc09e4c41854f8699331aaff0d0c36f",3,1,3000,1,1,,2,,
"3cc09e4c41854f8699331aaff0d0c36f",1,5,10000,5,1,,2,,
"3cd6b0fc0e4541dbba56c965c71a6997",12,1,3000,1,1,,2,,
"3cd6b0fc0e4541dbba56c965c71a6997",1,6,14000,6,1,,2,,
"3cd6b0fc0e4541dbba56c965c71a6997",3,1,4000,1,1,,2,,
"3cdd126c65ce4260b97277bad1b01633",4,1,2500,1,1,,2,,
"3cdd126c65ce4260b97277bad1b01633",3,1,2000,1,1,,2,,
"3cdd126c65ce4260b97277bad1b01633",22,1,18000,1,1,,2,,
"3cdd126c65ce4260b97277bad1b01633",1,4,24000,5,1,,2,,
"3cf3e5d4c6254c6d98d048ca83d040a6",1,2,10000,4,1,,2,,
"3cf3e5d4c6254c6d98d048ca83d040a6",3,1,1000,1,1,,2,,
"3cf518201590493cb8adb71bb964e726",3,2,5000,2,1,,2,,
"3cf518201590493cb8adb71bb964e726",1,6,40000,6,1,,2,,
"3cf518201590493cb8adb71bb964e726",2,1,70000,1,1,,2,,
"3d13a6faf83146a7afad8da05f7828f8",3,1,4500,1,1,,2,,
"3d13a6faf83146a7afad8da05f7828f8",1,2,12000,2,1,,2,,
"3d19a96aeab94d2c8529dd95b412f3d2",4,1,4000,1,1,,2,,
"3d19a96aeab94d2c8529dd95b412f3d2",1,7,35000,7,1,,2,,
