"hhid","h9q03a__1","h9q03a__2","h9q03a__3","h9q03a__4","h9q03a__5","h9q03a__7","h9q03a__6","h9q11a","h9q12a","h9q13a","h9q14a","h9q15a","h9q16a"
"8f6187e86f2f4210bac43f688feb7ccb",2,2,2,2,2,2,2,1,2,2,,2,2
"8f6a2f18563f4f9eb221f2968b4e835a",2,2,2,2,2,2,2,1,2,1,2,2,2
"8f78f136f4ee4a3d8ff64a418fd86357",2,2,1,2,2,2,2,2,2,2,,2,2
"8f8c64fa798c4e5e8490b8cca7bbd057",2,2,1,2,2,2,2,1,2,1,2,2,2
"8fa9e6cc5c0f432782ba1678d9afba6c",2,2,2,2,2,2,2,2,2,2,,2,2
"8fc328740870453a95ab4a82018c63bd",2,2,2,2,2,2,2,1,2,2,,2,2
"8fd7e756172d4ffeb06c4ac56373c5b6",2,2,2,2,2,2,2,1,2,1,2,2,2
"8fe19cf1a1b9486d91295f6439d1f778",2,2,2,2,1,2,2,1,2,1,2,1,2
"8ff2011bf11046babbd4e58800e9b032",2,2,2,2,2,2,2,2,2,2,,2,2
"90637ec2585b4fd78392b04e1d30947e",2,2,2,2,2,2,2,2,2,2,,2,2
"908b17ed0b964e90b22afa865690df5d",2,2,2,2,2,2,2,1,2,2,,2,2
"908dd494e84b4c94b3ed8e96ccd543c5",2,2,2,2,2,2,2,1,2,1,2,2,2
"90a14f8125044834aa6bad070999e7f0",2,2,2,2,2,2,2,2,2,2,,2,2
"90b431b15e394501830e496a6936cb0d",2,2,2,2,2,2,2,2,2,2,,2,2
"90c5ab804f3a4324afed563b4a6ce62d",2,2,2,2,2,2,2,2,2,2,,2,2
"90ed3532efb0474b9df999ce192aafb7",2,2,2,2,2,2,2,1,2,2,,2,2
"91015628f3444ab18088d1b66a8d5f6d",2,2,2,2,2,2,2,2,2,2,,2,2
"910361499341480fbd14d9830504e472",2,2,2,2,2,2,2,1,2,2,,2,2
"91215b9533744b4dbf8def7520be8c1f",2,2,2,2,2,2,2,1,2,2,,2,2
"91450e2292dc4a4c85423c6d96788120",2,2,2,2,2,2,2,2,2,2,,2,2
"914c5519c55a4df18a820696f62c1c80",2,2,2,2,2,2,2,2,2,2,,2,2
"916b8a34f791451c91112e6a90ca8605",2,2,2,2,2,2,2,2,2,2,,2,2
"917bd1ae541840d5938bfc743f6cf592",2,2,2,2,2,2,2,2,2,2,,2,2
"917cc664a9d3474ead33b8d453b0c409",2,2,2,2,2,2,2,2,2,2,,2,2
"91977dd048b34793bdf31105e251b0af",2,2,2,2,2,2,2,2,2,2,,2,2
"91ac1869c81245f98ea54940a36eac7a",2,2,2,2,2,2,2,2,2,2,,2,2
"91cd1e9a1838444da20822cc50da7ff7",2,2,2,2,2,2,2,1,2,2,,2,2
"91e639b11610463fba9ff19245108149",2,2,2,2,2,2,2,1,2,2,,2,2
"91efc699bca84524bc971ba6a3dc3e87",2,2,2,2,2,2,2,2,2,2,,2,2
"91fd38789bc34bc2af4ee06597ace130",1,2,2,2,2,2,2,1,1,2,,1,1
"9224d9c4332e49849ad81a29a411da67",2,2,2,2,2,2,2,2,2,2,,2,2
"922a6b03b6944ace85f527966675c16e",2,2,2,2,2,2,2,1,2,2,,2,2
"92415a109bfe421fa88385ffb5d9bbe5",2,2,2,2,2,2,2,1,2,2,,2,2
"925e2bb2e7da44f6ae83c1a83b896a54",2,2,2,2,2,2,2,2,2,2,,2,2
"92687adaa6c34c8fa035a70d70b39d68",2,2,2,2,2,2,2,2,2,2,,2,2
"926d44a6d212443b8abc252fbd067da0",2,2,2,2,2,2,2,2,2,2,,2,2
"929d02626fc0431fbe0633ef46d8af3b",2,2,2,2,2,2,2,2,2,2,,2,2
"92b1721f936443779c944709e967606d",1,2,2,2,2,2,2,1,1,1,2,1,2
"92dd1046b14c4abc81568657c4fd4812",2,2,2,2,2,2,2,1,2,2,,2,2
"93043de8823f4b3abaf7b01016b8f15c",2,2,2,2,2,2,2,2,2,2,,2,2
"931c48581659420bafaa0a8102dd9b7f",2,2,2,2,2,2,2,1,2,1,2,2,2
"932e33f2faba4e9aae7ce8070d59934a",2,2,1,2,2,2,2,2,2,2,,2,2
"933904d877854cc2ba9f204b43b293e6",2,2,2,2,2,2,2,1,2,2,,2,2
"9343875f2ea24dad9bae4f85d4322375",2,2,2,2,2,2,2,1,2,1,2,1,2
"935f6e08397a4a71a1f2e843d3c8c141",2,2,2,2,2,2,2,2,2,2,,2,2
"9361da1415864176a9af68cc25520bdf",2,2,2,2,2,2,2,2,2,2,,2,2
"936f2d49a10740f3af24dd61447fcb70",2,2,2,2,2,2,2,2,2,2,,2,2
"93d6254771a94f2eaeb79f4ccc7f0552",2,2,2,2,2,2,2,1,2,1,2,2,2
"93dd3971eef44d4eb05ca5fff007c0c0",2,2,2,2,2,2,2,1,2,1,2,2,2
"940654b459cc4bc4a1d9dafadc08146e",2,2,2,2,2,2,2,2,2,2,,2,2
"94251fb5c28a4aa68f82cabd8371027b",2,2,2,2,2,2,2,2,2,2,,2,2
"945540415d914164bf9aac642e474d26",1,2,2,2,2,2,2,1,1,1,2,2,2
"9458ae7cd7f0467192a679441234dcca",2,2,2,2,2,2,2,2,2,2,,2,2
"947e53b6adde4a45ab842744d8b8eb77",2,2,2,2,2,2,2,2,2,2,,2,2
"9497ebc9faaf444cba61dfe1ed2b9f2a",2,2,2,2,2,2,2,2,2,2,,2,2
"94c23faa7af743f9a662d102d721c561",2,2,2,2,2,2,2,2,2,2,,2,2
"94caf569c9b14c53a5c7135eae90f564",2,2,2,2,2,2,2,1,2,1,2,1,2
"94d06fbe4f4642ff8bc4ab0ec6fc84bd",2,2,2,2,2,2,2,2,2,2,,2,2
"95177689d72c427d97dc7931ab8ace5c",2,2,2,2,1,2,2,1,2,1,2,2,2
"951c7e98a6324280b5c549232a380204",2,2,2,2,2,2,2,2,2,2,,2,2
"95494f457b4740e1a46aebe28007c9d5",2,2,2,2,2,2,2,2,2,2,,2,2
"9553f4ffc1284fb69a26a5b095ad3313",2,2,2,2,2,2,2,1,2,2,,2,2
"956c950737734d4ab6f71a87d3923c10",2,2,2,2,2,2,2,1,2,2,,2,2
"9584ae027ca549a3ae62839ae5a2cb32",2,2,2,2,2,2,2,1,2,2,,2,2
"95a213f7d9944f96b12eea76d4de13d9",2,2,2,2,2,2,2,2,2,2,,2,2
"95c41cb2a4b54404b51c9a798ebde4f0",1,2,2,2,2,2,2,1,1,2,,1,1
"95cd7d2ad5b54306a4f4b19b18c3d10e",2,2,2,2,2,2,2,1,2,1,2,1,2
"966eed8e8321484895ce62d41d233252",2,2,2,2,2,2,2,2,2,2,,2,2
"96795910971f4f2d854451efacb5cadf",2,2,2,2,2,2,2,2,2,2,,2,2
"968b6b1311ed442fb36a243ce8db25e9",2,2,2,2,2,2,2,1,2,1,2,1,2
"968f190cbd2e4f60b1d37fcd3c8cecc5",2,2,2,2,2,2,2,2,2,2,,2,2
"96a49d2f0bf44b789c3a7fe6264dd842",2,2,2,2,2,2,2,1,2,2,,2,2
"96af5e31bdc54115bd9297202eadbd6e",2,2,2,2,2,2,2,2,2,2,,2,2
"96ef564dac484d5895fd53f32d7fb63d",2,2,2,2,2,2,2,1,2,1,2,1,2
"9713c0096ee142189341859c190d12e4",2,2,2,2,2,2,2,2,2,2,,2,2
"971f44decbba438c94bcc5f8c7c7b069",2,2,2,2,2,2,2,2,2,2,,2,2
"97510163d826480e9840eaef8783cd63",2,2,2,2,2,2,2,2,2,2,,2,2
"975ff8e2759b46d785b9e867ee066672",2,2,2,2,2,2,2,2,2,2,,2,2
"97a9f78d75774aa094c05dfe1bff19cd",2,2,2,2,2,2,2,2,2,2,,2,2
"97cbf60019ff44cab7b74a80214f892b",2,2,2,2,2,2,2,2,2,2,,2,2
"97d420c3c8874500ac7a1366f8a4c11e",2,2,2,2,2,2,2,2,2,2,,2,2
"97f9eef43a304519ad61a9da9876374e",2,2,2,2,2,2,2,1,2,1,2,1,2
"98e1379ae63c4ab4aa9d59c44b66d4ca",2,2,2,2,2,2,2,2,2,2,,2,2
"98e418f037464d3291bf751f1067d916",2,2,2,2,2,2,2,2,2,2,,2,2
"98fd4943cbaf4f7bbe28148346d42776",2,2,2,2,2,2,2,1,2,2,,2,2
"9918bbbc0bc7474b9a02439bc63ac468",2,2,2,2,2,2,2,2,2,2,,2,2
"9922746e4091445d9783dd5fc99a3adc",2,2,2,2,2,2,2,1,2,2,,2,2
"992e00149d2a4cc8832d551a1bdbbace",2,2,2,2,2,2,2,2,2,2,,2,2
"993c13190d2c48f99fb34a9e36e0dcd4",2,2,2,2,2,2,2,1,2,2,,2,2
"99456305d81347fc9386bd3b45b248d8",2,2,2,2,2,2,2,1,2,1,2,2,2
"994768192e0a4657864c55efe8317405",2,2,2,2,2,2,2,2,2,2,,2,2
"99bb9b56b38542319ccc1198ffc05b69",2,2,2,2,2,2,2,2,2,2,,2,2
"99c4cf72245e40e494c4187edb44e664",2,2,2,2,2,2,2,1,2,1,2,1,2
"99ca1beb48114a99949a73c6d8fc7432",2,2,2,2,2,2,2,2,2,2,,2,2
"99d201e8843b451da1c4e183b9f5a11d",2,2,2,2,2,2,2,1,2,1,2,2,2
"9a051919df744dc8a24c40dec030240e",2,2,2,2,2,2,2,2,2,2,,2,2
"9a147b24ae894891a325dfa219530880",2,2,2,2,2,2,2,2,2,2,,2,2
"9a20f2c690714fc1a0d2e096dc86a5b9",2,2,2,2,2,2,2,2,2,2,,2,2
"9a69bb01aec54a0e85841539501a3ad0",2,2,2,2,2,2,2,1,2,2,,2,2
"9a75a2d372be43c29f895b155a3e464d",2,2,2,2,2,2,2,2,2,2,,2,2
"9a9edd843b7e44cca55f3b6b42ac0d94",2,2,2,2,2,2,2,2,2,1,2,2,2
"9b02eb4b0fd64853af791dec2b9bc539",2,2,2,2,2,2,2,1,2,2,,2,2
"9b1763bd2b9b4fe8b790486a096ef979",2,2,2,2,2,2,2,1,2,2,,2,2
"9b2ee4a1c47f42b3b3f84e2adb626c7d",2,2,2,2,2,2,2,1,2,2,,2,2
"9b529dee82f24c7ea945a5c46845748b",2,2,2,2,2,2,2,1,2,2,,2,2
"9b74b0f62de44be7a02f160a5ba08557",2,2,2,2,2,2,2,2,2,2,,2,2
"9b7563f2016849e6ae51d19aca1ef392",2,2,2,2,2,2,2,1,2,2,,2,2
"9b88844902cf4adb8c24f3bc03d2db42",2,2,2,2,2,2,2,1,2,1,2,1,2
"9bbb958c03ec4a389217d56bc53182ec",2,2,2,2,2,,2,1,2,2,,2,2
"9bcd26b7a9444954a0ec7a92ac5451fb",2,2,2,2,2,2,2,1,2,2,,2,2
"9bd1860b508146b3884cd20046df32cc",2,2,2,2,2,2,2,2,2,2,,2,2
"9be879f175da4225806fd3c44667aac3",2,2,2,2,2,2,2,1,2,1,2,1,2
"9c2388cce582456c8880ed97716d9b4e",2,2,2,2,2,2,2,1,2,2,,2,2
"9c2fe212087149379638d83fba8fa0ff",2,2,2,2,2,2,2,1,2,1,2,1,2
"9c404252ae6644f381425f4d556632ba",2,2,2,2,2,2,2,2,2,2,,2,2
"9c4b2b70e3944e408f72094f249cb5a8",2,2,2,2,2,2,2,1,2,1,2,1,2
"9c53e5a4d54a44e68778cb51b6fc40ae",2,2,2,2,2,2,2,2,2,2,,2,2
"9c6f798b6064405691e41dce5791aaa1",2,2,2,2,2,2,2,1,2,2,,2,2
"9c836313ac414ff3942db65defab726f",2,2,2,2,2,2,2,2,2,2,,2,2
"9c92c41e2886404084d6eaae15bfa141",2,2,2,2,2,1,2,2,2,2,,2,2
"9cce9051cded44efa35fb13624ada0ea",2,2,2,2,2,2,2,2,2,2,,2,2
"9cd59c0742ed47cdabdf3e3b1f8d226a",1,2,2,2,2,2,2,1,1,2,,2,2
"9cdf579305d145c599d0315528822ba3",2,2,2,2,2,2,2,1,2,2,,2,2
"9ce14d1635fd4fe78ab5a5cccfbcddfc",2,2,2,2,2,2,2,1,2,2,,2,2
"9cf4084fbcd44026b3e39be93b069b0a",2,2,2,2,2,2,2,2,2,2,,2,2
"9d60158b372846398a2b0ee7e5cdf26c",2,2,2,2,2,2,2,2,2,2,,2,2
"9d716a68dbf64a0a88e338829fc98f42",2,2,2,2,2,2,2,2,2,2,,2,2
"9d7180d90f7a49bc8dae77bfa6e9c30d",2,2,2,2,2,2,2,2,2,2,,2,2
"9d94bc4df700422e9871c90bae9858b1",2,2,2,2,2,2,2,2,2,2,,2,2
"9da3836174fb48d1bc2c6a5643c1c7d4",2,2,2,2,2,2,2,2,2,2,,2,2
"9dc451335e534c9084e29c29c74eb9ee",2,2,2,2,2,2,2,1,2,1,2,2,2
"9dd0ecce1e484e9b82267c6a530782b9",2,2,2,2,2,2,2,2,2,2,,2,2
"9dd8f3958c3342f58d5e2be07c843c70",2,2,2,2,2,2,2,2,2,2,,2,2
"9dfa261f071f4bea941f85a00131b209",2,2,2,2,2,2,2,2,2,2,,2,2
"9e47a5951ea1431e813d916b9aa600a3",2,2,2,2,2,2,2,2,2,2,,2,2
"9e5b1526f35f46eab13af6bf34d2f7f8",2,2,2,2,2,2,2,2,2,2,,2,2
"9e6b3a11bb654bc8aeae3a9f14180788",2,2,2,2,2,2,2,2,2,2,,2,2
"9e960379cd1d4a61b8caf792d5b610cd",2,2,2,2,2,2,2,2,2,2,,2,2
"9eb87a01395b45ac9a4854b346d2fd02",2,2,2,2,2,2,2,1,2,2,,2,2
"9eba24ef0cd44e578f623b42daadd8c2",2,2,2,2,2,2,2,1,2,2,,2,2
"9eba52050a0049a08e8af4883a44e392",2,2,2,2,2,2,2,2,2,2,,2,2
"9ed7a2676781477b94f81f605ddf1b91",2,2,2,2,2,2,2,1,2,1,2,1,2
"9f198ca574884c7091adc9cd134a3ea3",2,2,2,2,2,2,2,2,2,2,,2,2
"9f2b19d489c64381aaddfb4cce02568d",2,2,2,2,2,2,2,1,2,1,2,1,2
"9f2b5369bc5e4a8f941af972f91ea329",2,2,2,2,2,2,2,2,2,2,,2,2
"9f3451aed30948a1b6530ac48207f274",2,2,2,2,2,2,2,1,2,2,,1,2
"9f414e2c5d0e41c290bdfd85a29bfd6f",2,2,2,2,2,2,2,2,2,2,,2,2
"9f5ad7852a0a42169e52d6b64dde7e4e",2,2,2,2,2,2,2,1,2,1,2,2,2
"9f6e5cc31cff4887aab71e590f1b042a",2,2,2,2,2,2,2,2,2,2,,2,2
"9f80522ee9de40008a38c9e4a25ec6ca",2,2,2,2,2,2,2,1,2,2,,2,2
"9f838ebb94fd4325b29a9c0af5d4dfed",2,2,2,2,2,2,2,1,2,2,,2,2
"9f8f454ed1364911ab89b8c4f16237ab",2,2,2,2,2,2,2,2,2,2,,2,2
"9fab9456d6564f0199e9d3bddef4d6da",2,2,,2,2,2,2,1,2,1,2,2,2
"9fb78c3c78404927b8f33d3a6aafdbaf",2,2,2,2,2,2,2,1,2,2,,1,2
"9fc5c52e8b5b4f4fbb4b629aa641322f",2,2,2,2,2,2,2,2,2,1,2,1,2
"9fcd129c95c544e69efeca0bd3c3b8d8",2,2,2,2,2,2,2,2,2,2,,2,2
"9fd0c6d9b69a47c195fb0028536e94f0",2,2,2,2,2,2,2,2,2,2,,2,2
"9fd857088d244d02842c0e7f0f0d774e",2,2,2,2,2,2,2,2,2,2,,2,2
"9fddb7f5bc8049d6a47683f9ee9f059b",2,2,2,2,2,2,2,2,2,2,,2,2
"9fe30174b19447308593d82df6e56e21",2,2,2,2,2,2,2,2,2,2,,2,2
"9fe8b4b2662f40bd9c37442c19160aba",2,2,2,2,2,2,2,2,2,2,,2,2
"a0080aeee9294a69b56fa37eee7c5600",2,2,2,2,2,2,2,1,2,2,,2,2
"a03671a2c2ff401f94830d5548a804f9",1,2,2,2,2,2,2,1,1,1,1,1,1
"a0424edcbfcb43f0803923adce6375e4",2,2,2,2,2,2,2,1,2,2,,2,2
"a068544ea2794bdca721e080a992c8f2",2,1,2,2,2,2,2,2,2,1,2,2,2
"a08468e3285942ccabfcc602d47ffe2d",2,2,2,2,2,2,2,2,2,2,,2,2
"a09fcceb110d4fbd94291a67ff6db4dd",2,2,2,2,2,2,2,1,2,1,2,1,2
"a0c97672aa9a451dbca797f24ef2ea8f",2,2,2,2,2,2,2,1,1,2,,2,2
"a0eebd7a23d247bb98143b7343562c0f",2,2,2,2,2,2,2,2,1,2,,2,2
"a10070397462429aa7bba3447710a8be",2,2,2,2,2,2,2,2,2,2,,2,2
"a10b883d774b4ad5973e34bed51f0de9",2,2,2,2,2,2,2,2,2,2,,2,2
"a11818ca5e604f3cb76bcd190414943c",2,2,2,2,2,2,2,2,2,2,,2,2
"a138dfb2f8d64c30b1284f156a032990",2,2,2,2,2,2,2,1,2,2,,2,2
"a1628b77ba6e44afa92db1f0b985d6b1",2,2,2,2,2,2,2,1,2,1,2,1,2
"a16ed4e1a42244a2b105fe704ec890ad",2,2,2,2,2,2,2,2,2,2,,2,2
"a171d0dda45341a8b32993e89fa61618",2,2,2,2,2,2,2,2,2,2,,2,2
"a1c428fcc6c84be48150936eac2fa9b1",2,2,2,2,2,2,2,2,2,2,,2,2
"a1cef5f8f14b49a7b7d9ff348c483481",2,2,2,2,2,2,2,2,2,2,,2,2
"a1eb89c276174cec88ee6cfbaaa3ac7a",2,2,2,2,2,2,2,1,2,1,2,2,2
"a1f4bdfc16314591ae07c3e1aa6c20bf",2,2,2,2,2,2,2,2,2,2,,2,2
"a20abcc5141a4324bdfd913442ba7c74",2,2,2,2,2,2,2,2,2,2,,2,2
"a20d042853d14207a6d8fd60663a234e",2,2,2,2,2,2,2,2,2,1,2,1,2
"a20eb7aa426f4d66a5c2c8e0dd06e5b0",1,2,2,2,2,2,2,2,2,2,,2,2
"a22faaa40bbb4ee3aa81d09ec5ee93ee",2,2,2,2,2,2,2,2,2,2,,2,2
"a2537eed6b3a45bda7cef1e83993d7cf",2,2,2,1,2,2,2,2,2,2,,2,2
"a253a93dccd642c9a9ced4b737a30f07",2,2,2,2,1,2,2,1,2,2,,2,2
"a2d8600a7bbf44c9b630a2d8c4b465f2",2,2,2,2,2,2,2,2,2,2,,2,2
"a333dbaff12d49f1923968e6efc23d24",2,2,2,2,2,2,2,2,2,2,,2,2
"a3854296881447e3b50417cdd8e3e4b9",2,2,2,2,2,2,2,1,2,2,,2,2
"a386a83ffe3f4ba1bd76dee8a9892cb9",2,2,2,2,2,2,2,1,2,2,,2,2
"a399a30d9dfc41f484784fa549684c46",2,2,2,2,2,2,2,1,2,2,,2,2
"a3aa8987edac4de486425f4b97409b9b",2,2,2,2,2,2,2,2,2,2,,2,2
"a3b83a591eaa41b7bc61371b1837cd37",2,2,2,2,2,2,2,2,2,2,,2,2
"a3bb8e0be4ae482fa1b966785d45ecc4",2,2,2,2,2,2,2,2,2,2,,2,2
"a3f06a0a2fca4ffc9bc3458f3f57f38d",2,2,2,2,2,2,2,1,2,2,,2,2
"a40f971414b64ea88a3625232d1991c5",2,2,2,2,2,2,2,2,2,2,,2,2
"a43617ac64974636ab88bfda51727916",2,2,2,2,2,2,2,2,2,2,,2,2
"a45e2caa22b64dcd8c217a0b58482ede",2,2,2,2,2,2,2,1,2,1,2,1,2
"a470f17e5d5842248fbbd8a30de5ef5b",2,2,2,2,2,2,2,2,2,2,,2,2
"a47c8925889a4d4db71a72544a72725e",2,2,2,2,2,2,2,2,2,2,,2,2
"a4c19dde7ac34680b1659848ce2a2763",2,2,2,2,2,2,2,1,2,1,2,1,1
"a4f7d649e1e84934909ab70ab448c36d",2,2,2,2,2,2,2,1,2,1,2,2,2
"a534e722545046a19b2fd366c00d8b79",2,2,2,2,2,2,2,2,2,2,,2,2
"a54fdf215157451c88ae09ffec1a26f5",2,2,2,2,2,2,2,2,2,2,,2,2
"a5712e96e4db498384f3d7469078d847",2,2,2,2,2,2,2,2,2,2,,2,2
"a59919020a7c4a9b846ad05a32e22092",2,2,2,2,2,2,2,2,2,2,,2,2
"a5c1728bb041435f8123e46e908a4e57",2,2,2,2,2,2,1,2,2,2,,2,2
"a5d4abe8a996457a8cff84d9ad08224c",2,2,2,2,2,2,2,1,2,2,,2,1
"a5f68ddc07ac47298d03718f5af2bdaa",2,2,2,2,2,2,2,2,2,2,,2,2
"a5f9c696260d498d97d20ea3fb91889d",2,2,2,2,2,2,2,1,2,1,2,1,2
"a5fd27ad3bb44033b4b0158933dcd89f",2,2,2,2,2,2,2,1,2,2,,2,2
"a617dc93e43a4cf5ae9dda47241c5c66",2,2,2,2,2,2,2,2,2,2,,2,2
"a63eb513466a4890a63ef1ecd2c83a84",2,2,2,2,2,2,2,1,2,1,2,1,2
"a69436528a1142ab8ed8ac9db30e498c",2,2,2,2,2,2,2,1,2,1,2,2,2
"a69aac0bcfac499cb796600f699b9040",2,2,2,2,2,2,2,1,2,2,,2,2
"a6a4bc9460134b4bb4187f88c591fb06",2,2,2,2,2,2,2,2,2,2,,2,2
"a6dfcd52178f4df38c63f9b8de7cc0b4",2,2,2,2,2,2,2,1,1,1,2,2,2
"a6e1dbbb1c59467787fc64ffa5068b3e",2,2,2,2,2,2,2,1,2,2,,2,2
"a707bcb84ef641a98fc303e1ec5c6472",2,2,2,2,2,2,2,2,2,2,,2,2
"a70bc5a3415c4931a7838a03ed27fcf1",2,2,2,2,2,2,2,1,2,1,2,2,2
"a712dd31d92242d1bc853de7972460ad",2,2,2,2,2,2,2,2,2,2,,2,2
"a71666bb30484bc1911e0dc85a42ea48",2,2,2,2,2,2,2,1,2,1,2,1,2
"a722393425134d81ab32eb45df149c58",2,2,2,2,2,2,2,2,2,2,,2,2
"a73ed07efcc0466d9f70bebc82a1c3e0",2,2,2,2,2,2,2,1,2,2,,2,2
"a74eca7ac668455b8973706d7727c292",2,2,2,2,2,2,2,1,2,1,2,2,2
"a75a0f25487947518decdc92c75b0daa",2,2,2,2,2,2,2,1,2,1,2,1,2
"a77784734a724e8e965b5c1eb21ed1c5",2,2,2,2,2,2,2,1,2,2,,2,2
"a77f47876cb64317971cebc12353aa9b",2,2,2,2,2,2,2,2,2,2,,2,2
"a7813791ed3e4fc88d7aaf44b987abe3",2,2,2,2,2,2,2,1,2,2,,2,2
"a78868abf3bc42d489361eee2c728d5f",2,2,2,2,2,2,2,2,2,2,,2,2
"a7f5ea241ac341649741d4867759c386",2,2,2,2,2,1,2,2,2,2,,2,2
"a8043a9030fc4646a179febf94f960ef",2,2,2,2,2,2,2,1,2,2,,2,2
"a826837ab1764e4aac5b3163af8f2356",2,2,2,2,2,2,2,2,2,2,,2,2
"a82d1013ea2f4f168a864e028bab5d9f",2,2,2,2,2,2,2,2,2,2,,2,2
"a844449b20814f93b8542b62fd72bacd",2,2,2,2,2,2,2,1,2,2,,2,2
"a8547d88b9084fd2986c67b5ee20b9d2",2,2,2,2,2,2,2,1,2,1,2,2,2
"a856368934e24214ab3693d295afaa1d",2,2,2,2,2,2,2,2,2,2,,2,2
"a87976736a2d41f8a2609ace2c0b87d6",2,2,2,2,2,2,2,2,2,2,,2,2
"a89e18fab188488abcd0cb20a1480dff",2,2,2,2,2,2,2,2,2,2,,2,2
"a8b1fb8599ea4624997929d194df9851",1,2,2,2,2,2,2,1,1,1,1,2,2
"a8f288b8aa41463486f98c62334e6498",2,2,2,1,2,2,2,1,2,2,,2,2
"a90f7b9132e543c0b3fe38644a753d5b",2,2,2,2,2,2,2,2,2,2,,2,2
"a947bded848b4960b979075e02823e0b",2,2,2,2,2,2,2,2,2,2,,2,2
"a9645d5b9bda47f780c1333f9f59af34",2,2,2,2,2,2,2,2,2,2,,2,2
"a983278448b344489b12dc0725752a0f",1,2,2,2,2,2,2,1,1,1,1,2,2
"a9c0c29641dc4bcf9a8cfb4b0de4fff1",2,2,2,2,2,2,2,1,2,1,2,1,2
"aa03153c2a6447189ce7525ca0091ffb",2,2,2,2,2,2,2,2,2,2,,2,2
"aa136df8e8504d02a32269f50817d1b3",2,2,2,2,2,2,2,2,2,2,,2,2
"aa38fc880e904ba2ac46d9a9800110d6",2,2,2,2,2,2,2,1,2,2,,2,2
"aa3ab803a21d443092f5f8dadd80ace8",2,2,2,2,2,2,2,2,2,2,,2,2
"aa661ee424734440896beda39bd8c16a",2,2,2,2,2,2,2,2,2,2,,2,2
"aa83e1cf46b94f75b9c21e14e5148cfa",2,2,2,2,2,2,2,1,2,2,,2,2
"aaa693dd621d4735a9f4c38f3f52fd47",2,2,2,2,2,2,2,2,2,2,,2,2
"aac4b6d386d94fd99021cdd494df48ce",2,2,2,2,2,2,2,2,2,2,,2,2
"aaf20234393e4b348471518086ecc9ae",1,2,2,2,2,2,2,1,2,1,2,2,2
"aaf8a7d0c31f4505b1ce1347e1fa236a",2,2,2,2,2,2,2,2,2,2,,2,2
"ab13ca14ee2847d19f419f2738366c55",2,2,2,2,2,2,2,1,2,1,2,2,2
"ab3961f1b648474d9f43429f5b7d1246",2,2,2,2,2,2,2,2,2,2,,2,2
"ab6172b948584ebe8fbc79736257ce9e",2,2,2,2,2,2,2,2,2,2,,2,2
"ab73cccce96548df9170e9d87167ed6c",2,2,2,2,2,2,2,2,2,2,,2,2
"abba7c9d177a4a199469c6fa95c053fb",2,2,2,2,2,2,2,1,2,2,,2,2
"abc2eb27b6f84b218491f190f7bd8dc6",2,2,2,2,2,2,2,2,2,2,,2,2
"abf364c5626d4e649ac20f4e8cef6935",1,2,2,2,2,2,2,1,2,1,1,1,2
"ac2a25517e0242418fc38f028b3d521d",2,2,2,2,2,2,2,2,2,2,,2,2
"ac676794ee4c4e75966b34a47434ee1c",2,2,2,2,2,2,2,2,2,2,,2,2
"ac69f32d47824a328f80c63f576d3cbf",2,2,2,2,2,2,2,2,2,2,,2,2
"ac6e0ef78e9b4d72ae477124a87e24b9",2,2,2,2,2,2,2,2,2,2,,2,2
"ac73ab2ead5a4ebfb0068b94ff752312",2,2,2,2,2,2,2,1,2,2,,2,2
"ac7c017773394b21bda7d7a841668f50",2,2,2,2,2,2,2,2,2,2,,2,2
"ace3cb5f9c744f5987751f79d906599a",2,2,2,2,2,2,2,1,2,1,2,1,2
"acf39bf029504f5e8dcedba3100d2c39",2,2,2,2,2,2,2,2,2,2,,2,2
"acfd9733bf3547429840ea79464086ce",2,2,2,2,2,2,2,1,2,1,2,2,2
"ad03535f108d4cfeabc86f7a666d79f7",2,2,2,2,2,2,2,1,1,2,,1,2
"ad0c844fd9544b1897a7833830739253",2,2,2,2,2,2,2,1,2,1,2,2,2
"ad127429c6754ef7a5d061dfd0d3a1a2",2,2,2,2,2,2,2,2,2,2,,2,2
"ad4274ea317c409b998bc6dfbf7bd78b",2,2,2,2,2,2,2,1,2,1,2,1,2
"ad56e4bfe4c241f498d03dcaaf93220e",2,2,2,2,2,2,2,2,2,2,,2,2
"ad59cb3bb3fa4b73bc012cdde2e9ddb9",2,2,2,2,2,2,2,2,2,2,,2,2
"ad5ca01a4fdc4123b5b5e7cf4f1cda95",2,2,2,2,2,2,2,2,2,2,,2,2
"ad5e1e0f3baa4a9d9e5b4c04e760da4a",2,2,2,2,2,2,2,1,2,1,2,2,2
"adc4acbf9dfe49ce9db9359a5f504705",2,2,2,2,2,2,2,2,2,2,,2,2
"adc8d19d7b854ad2b55080dcea3f17dc",1,2,2,1,2,2,2,1,1,1,2,2,2
"ae27fef1eb8348198a53ae84cfe8ef22",2,2,2,2,2,2,2,2,2,2,,2,2
"ae2acf470b7d4d12b14203c2265d9f62",2,2,2,2,2,2,2,1,2,1,2,2,2
"ae378d75b5a1419d904d20e4f2936d18",2,2,2,2,2,2,2,2,2,2,,2,2
"ae384fee2c1d4529863770b806fff9f4",2,2,2,2,2,2,2,2,2,2,,2,2
"ae48ed56320d4bae9844060b5138bd17",2,2,2,2,2,2,2,1,2,1,2,2,2
