"hhid","parcelID","pltid","cropID","s5aq05_1","s5aq05_2","harvest","s5aq06b_1","s5aq06a_1","s5aq06c_1","s5aq06d_1","s5aq06e_1","s5aq06e_1_1","s5aq06f_1","s5aq06f_1_1","s5aq06a_1_1","s5aq06a_2_1","s5aq06a3_1","s5aq06a4_1","s5aq07a_1","s5aq07b_1","s5aq07c_1","s5aq08_1","s5aq09_1","s5aq10_1","s5aq11e_1","s5aq11f_1","s5aq11g_1","s5aq11h_1","s5aq12_1","s5aq13_1","s5aq14a_1","s5aq14b_1","s5aq15_1","s5aq16_1","s5aq17_1","s5aq18_1","s5aq19_1","s5aq20_1","s5aq21_1","s5aq22_1","s5aq23a_1","s5aq23b_1","s5aq06b_2","s5aq06a_2","s5aq06c_2","s5aq06d_2","s5aq06e_2","s5aq06e_1_2","s5aq06f_2","s5aq06f_1_2","s5aq06a_1_2","s5aq06a_2_2","s5aq06a3_2","s5aq06a4_2","s5aq07a_2","s5aq07b_2","s5aq07c_2","s5aq08_2","s5aq09_2","s5aq10_2","s5aq11e_2","s5aq11f_2","s5aq11g_2","s5aq11h_2","s5aq12_2","s5aq13_2","s5aq14a_2","s5aq14b_2","s5aq15_2","s5aq16_2","s5aq17_2","s5aq18_2","s5aq19_2","s5aq20_2","s5aq21_2","s5aq23a_2","s5aq23b_2","harvest1","s5aq06b_11","s5aq06a_11","s5aq06c_11","s5aq06d_11","s5aq06e_11","s5aq06e_1_11","s5aq06f_11","s5aq06f_1_11","s5aq06a_1_11","s5aq06a_2_11","s5aq06a3_11","s5aq06a4_11","s5aq07a_11","s5aq07b_11","s5aq07c_11","s5aq08_11","s5aq09_11","s5aq10_11","s5aq11e_11","s5aq11f_11","s5aq11g_11","s5aq11h_11","s5aq12_11","s5aq13_11","s5aq14a_11","s5aq14b_11","s5aq15_11","s5aq16_11","s5aq17_11","s5aq18_11","s5aq19_11","s5aq20_11","s5aq21_11","s5aq22_11","s5aq23a_11","s5aq23b_11","s5aq06b_21","s5aq06a_21","s5aq06c_21","s5aq06d_21","s5aq06e_21","s5aq06e_1_21","s5aq06f_21","s5aq06f_1_21","s5aq06a_1_21","s5aq06a_2_21","s5aq06a3_21","s5aq06a4_21","s5aq07a_21","s5aq07b_21","s5aq07c_21","s5aq08_21","s5aq09_21","s5aq10_21","s5aq11e_21","s5aq11f_21","s5aq11g_21","s5aq11h_21","s5aq12_21","s5aq13_21","s5aq14a_21","s5aq14b_21","s5aq15_21","s5aq16_21","s5aq17_21","s5aq18_21","s5aq19_21","s5aq20_21","s5aq21_21","s5aq23a_21","s5aq23b_21"
"3efe48fb48db43aa8d97ee037c631a49",1,1,742,1,2,1,69,6,20,8,7,2018,12,2018,1,1,,,6,20,69,18000,4,0,1,1,,,0,0,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3f16925db6ec40a68bc46dbed4690021",2,1,741,1,2,1,68,100,20,8,7,2018,12,2018,2,,1,3,30,20,68,300000,2,0,2,,1,3,0,70,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3f16925db6ec40a68bc46dbed4690021",2,1,811,1,2,1,10,2,45,80,12,2018,12,2018,2,,1,3,2,45,10,350000,2,0,2,,1,3,0,0,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3f16925db6ec40a68bc46dbed4690021",2,2,130,1,2,1,12,2,23,40,12,2018,12,2018,2,,1,3,0,,,,,,,,,,0,2,0,0,0,0,,6,2,,0,,2,,10,3,45,110,12,2018,12,2018,2,,1,3,2,45,10,154000,2,0,2,,1,3,0,1,0,0,0,0,,4,2,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3f16925db6ec40a68bc46dbed4690021",2,2,210,1,2,1,12,1,24,40,12,2018,12,2018,2,,1,3,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,2,,10,3,45,120,12,2018,12,2018,2,,1,3,2.5,45,10,450000,2,0,2,,1,3,0,0.5,0,0,0,0,,4,1,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3f16925db6ec40a68bc46dbed4690021",2,2,630,1,2,1,9,1,20,150,11,2018,12,2018,2,,1,3,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3f16925db6ec40a68bc46dbed4690021",2,3,310,1,2,1,10,2,44,70,11,2018,12,2018,2,,1,3,0,,,,,,,,,,0,2,0,0,0,0,,4,1,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3f16925db6ec40a68bc46dbed4690021",2,4,610,1,2,1,12,1,20,70,12,2018,12,2018,2,,1,3,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3f16925db6ec40a68bc46dbed4690021",3,1,890,1,2,1,,1,20,75,11,2018,12,2018,2,,1,3,0,,,,,,,,,,0.5,0.5,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3f1fed9c23804aec908748de089f1c93",2,1,210,1,2,1,22,1,14,10,11,2018,11,2018,1,1,,,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,1,4,22,4,45,20,11,2018,12,2018,1,1,,,2,45,22,60000,3,0,1,1,,,0.5,1,0,0,0.5,0,,6,2,,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3f1fed9c23804aec908748de089f1c93",2,1,741,1,2,1,68,180,20,15,7,2018,12,2018,1,5,,,100,20,68,500000,3,0,1,1,,,20,60,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3f36b6cbcf534a88b49d9f3845f65470",3,1,130,2,2,1,22,3,45,18,12,2018,12,2018,2,,1,2,1,45,22,10000,4,0,2,,1,2,0,2,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3f36b6cbcf534a88b49d9f3845f65470",3,1,141,2,2,1,22,3,45,20,11,2018,11,2018,2,,1,2,0,,,,,,,,,,0,3,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3f384e917296408b86fee68273bde344",1,1,210,2,2,1,37,1,24,20,11,2018,11,2018,1,2,,,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,3,,37,2,45,20,12,2018,12,2018,2,,2,,0,,,,,,,,,,0,1,0,0,1,0,,6,2,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3f384e917296408b86fee68273bde344",1,1,610,2,2,1,37,7,20,20,11,2018,11,2018,2,,2,,3,20,37,30000,2,0,2,,1,2,0,2,0,0,1,0,,96,1,4,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3f3fedf25b3d4a7899d9bffe6fb1f658",1,1,130,2,2,1,12,2,12,40,11,2018,12,2018,2,,1,2,0,,,,,,,,,,0.5,1.5,0,0,0,0,,6,2,,0,,2,,10,1.5,45,100,1,2019,1,2019,2,,1,2,1,45,10,50000,2,0,2,,1,2,0,0.3,0,0,0,0,,4,1,4,0.2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3f3fedf25b3d4a7899d9bffe6fb1f658",1,1,630,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3f6bbcf02a1149a484cc0f0f663c54db",1,1,210,,2,1,22,2,24,15,11,2018,12,2018,2,,1,2,0,,,,,,,,,,0,2,0,0,0,0,,6,2,,0,,3,,1,150,45,,12,2018,12,2018,2,,1,2,40,24,1,80000,2,0,2,,1,2,30,60,0,0,20,0,,4,2,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3f6bbcf02a1149a484cc0f0f663c54db",1,1,630,1,2,1,22,10,40,15,11,2019,12,2019,2,,1,2,0,,,,,,,,,,0,2,0,0,0,0,,6,2,,8,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3f6bbcf02a1149a484cc0f0f663c54db",1,1,130,1,2,1,10,2,22,100,11,2018,12,2018,2,,1,2,0,,,,,,,,,,1,1,0,0,0,0,,6,2,,0,,3,,1,225,45,,1,2019,1,2019,2,,1,2,200,45,1,40000,2,0,2,,1,2,0,20,0,0,5,0,,6,2,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3f6bbcf02a1149a484cc0f0f663c54db",1,2,630,1,2,1,10,25.5,40,100,10,2018,4,2019,2,,1,2,0.5,40,10,20000,2,0,2,,1,2,0,25,0,0,0,0,,6,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3f6bbcf02a1149a484cc0f0f663c54db",1,3,620,1,2,1,22,10,20,15,11,2018,2,2019,2,,1,2,0,,,,,,,,,,0,10,0,0,0,0,,6,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3f9abfed2edf4cc884dcbab10db4849f",1,1,741,2,2,1,68,60,20,15,7,2018,12,2018,1,2,,,0,,,,,,,,,,0,60,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3fb589b011234546a95fe2566db38f45",1,1,630,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3fb589b011234546a95fe2566db38f45",1,2,340,1,2,1,22,4,45,15,12,2018,12,2018,2,,1,10,3,45,22,200000,4,0,2,,1,10,0,1,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3fb589b011234546a95fe2566db38f45",1,3,223,1,2,1,14,4,45,15,12,2018,12,2018,2,,1,10,0,,,,,,,,,,0,2.75,0,0,0.25,0,,4,2,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3fb589b011234546a95fe2566db38f45",1,4,630,1,2,1,9,3,40,120,4,2019,9,2019,2,,1,10,0,,,,,,,,,,0,2,0,0,0,0,,4,2,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3fb8d4d90721432f9bd4c3e6927b3c7f",1,1,810,1,2,1,,20,44,90,9,2018,12,2018,1,1,,,20,44,,4500000,2,50000,1,1,,,0,0,0,0,0,0,,4,1,4,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3fb8d4d90721432f9bd4c3e6927b3c7f",1,1,210,1,2,1,20,3,24,12,10,2018,11,2018,1,1,,,0,,,,,,,,,,0,3,0,0,0,0,,6,2,,0,,1,96,20,3.5,45,20,11,2018,11,2018,1,1,,,2,45,20,120000,2,0,1,1,,,0,0.5,0,0,1,0,,4,1,4,0,1,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3fb8d4d90721432f9bd4c3e6927b3c7f",1,1,630,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3fb8d4d90721432f9bd4c3e6927b3c7f",1,1,741,1,2,1,68,120,20,14,7,2018,12,2018,1,1,,,80,20,68,800000,2,0,1,1,,,5,35,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3fbd6d8a4c1243419054224b9f0f1d37",3,1,130,2,2,1,1,20,45,1,11,2018,11,2018,2,,1,2,0,,,,,,,,,,0,20,0,0,0,0,,4,2,,0,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3fd41609787344f0801c2918325cd45c",1,1,141,1,2,1,1,100,45,1,1,2019,1,2019,2,,1,10,0,,,,,,,,,,0,80,0,0,20,0,,6,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3fd41609787344f0801c2918325cd45c",2,1,210,1,2,1,22,3,24,15,10,2018,11,2018,2,,1,10,0,,,,,,,,,,0,3,0,0,0,0,,6,2,,0,,3,,1,60,45,,12,2018,12,2018,2,,,,20,45,1,14000,2,0,2,,,,0,30,0,0,10,0,,6,2,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3fd41609787344f0801c2918325cd45c",3,1,741,1,2,1,69,30,20,12,8,2018,12,2018,2,,1,10,0,,,,,,,,,,0,30,0,0,0,0,,6,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3fe4eda5aca04a948d595361c0295e7c",1,1,130,1,2,1,1,20,45,1,12,2018,12,2018,1,1,,,0,,,,,,,,,,0,20,0,0,0,0,,4,2,,0,,3,,38,3,23,10,11,2018,11,2018,1,1,,,0,,,,,,,,,,0,3,0,0,0,0,,6,2,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3fe4eda5aca04a948d595361c0295e7c",1,1,320,1,2,1,1,30,45,1,12,2018,12,2018,1,1,,,0,,,,,,,,,,0,30,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3fe4eda5aca04a948d595361c0295e7c",2,1,620,1,2,1,10,1,20,100,12,2018,2,2019,1,1,,,0,,,,,,,,,,1,0,0,0,0,0,,6,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3ff160f46a3b4671aa196dc42d96549a",1,1,811,2,2,1,1,20,44,1,10,2018,11,2018,2,,1,2,20,44,1,80000,2,0,2,,1,2,0,0,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3ff160f46a3b4671aa196dc42d96549a",1,1,741,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3ff160f46a3b4671aa196dc42d96549a",1,2,210,2,2,1,1,30,45,1,11,2018,11,2018,2,,1,2,10,45,1,15000,2,0,2,,1,2,0,20,0,0,0,0,,4,2,,0,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3ff160f46a3b4671aa196dc42d96549a",3,1,210,2,2,1,1,100,45,1,11,2018,11,2018,2,,1,2,50,45,1,75000,2,0,2,,1,2,0,20,0,0,30,0,,4,2,,0,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3ff160f46a3b4671aa196dc42d96549a",4,1,741,2,2,1,69,14,20,12,7,2018,12,2018,2,,1,2,7,20,69,35000,2,0,2,,1,2,0,7,0,0,0,0,,6,2,,0,,1,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"404f42d0f05b4d0e8df57aa28868b6d7",1,1,130,1,2,1,9,1,45,120,12,2018,12,2018,2,,1,,0,,,,,,,,,,0,1,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"404f42d0f05b4d0e8df57aa28868b6d7",1,1,150,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"404f42d0f05b4d0e8df57aa28868b6d7",2,1,150,1,2,1,9,0.5,45,100,11,2018,11,2018,1,1,,,0.5,45,9,40000,3,0,1,1,,,0,0,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"404f42d0f05b4d0e8df57aa28868b6d7",3,1,150,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40665c26f6a74711bca1c113a79fabea",1,1,620,13,2,1,10,5,20,120,2,2019,6,2019,1,13,,,3,20,10,45000,96,0,1,13,,,0.5,1.5,0,0,0,0,,6,2,,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"408cad43f46a45e09591e83bfc6e3ac7",3,1,741,1,2,1,68,60,20,15,7,2018,12,2018,2,,1,2,10,20,68,100000,3,0,2,,1,2,0,50,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40a59bc3945747cfa11872b03e97172b",1,1,320,1,2,1,22,3,45,15,11,2018,11,2018,2,,1,2,3,45,22,60000,2,0,2,,1,2,0,0,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40a59bc3945747cfa11872b03e97172b",1,2,340,1,2,1,22,1,35,15,11,2018,11,2018,2,,1,2,0,,,,,,,,,,0,1,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40a59bc3945747cfa11872b03e97172b",1,3,210,1,2,1,22,2,35,15,11,2018,11,2018,2,,1,2,0,,,,,,,,,,0,2,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40bbc379b3cd4472b68d8a8c344a861e",1,1,141,2,2,1,10,2,45,80,1,2019,2,2019,2,,1,2,1,45,10,150000,2,0,2,,1,2,0,0.75,0,0,0.25,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40bbc379b3cd4472b68d8a8c344a861e",2,1,210,1,2,1,22,3,24,12,11,2018,12,2018,2,,1,2,0,,,,,,,,,,0,3,0,0,0,0,,6,2,,0,,1,96,10,1,45,120,12,2018,12,2018,2,,1,2,0,,,,,,,,,,0,0.75,0,0,0.25,0,,4,2,,0,1,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40bbc379b3cd4472b68d8a8c344a861e",2,1,130,1,2,1,90,2,23,15,12,2018,12,2018,2,,1,2,0,,,,,,,,,,0.5,1.5,0,0,0,0,,6,2,,0,,2,,12,1,45,70,1,2019,2,2019,2,,1,2,1,45,12,120000,2,0,2,,1,2,0,0,0,0,0,0,,4,2,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40bbc379b3cd4472b68d8a8c344a861e",2,2,741,1,2,1,68,30,20,18,7,2018,12,2018,2,,1,2,0,,,,,,,,,,0,30,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40bd45903364468c931cc28af39f5064",1,1,741,2,2,1,68,10,20,14,7,2018,12,2018,1,2,,,0,,,,,,,,,,0,10,0,0,0,0,,6,2,,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40bd45903364468c931cc28af39f5064",1,1,811,2,2,1,1,20,24,1,7,2018,12,2018,2,,2,,20,24,1,20000,2,0,2,,2,,0,0,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40bd45903364468c931cc28af39f5064",1,1,130,2,2,1,22,2,22,15,9,2018,12,2018,1,2,,,0,,,,,,,,,,0.25,1.25,0,0,0,0,,4,2,,0,,1,2,1,30,45,,10,2018,10,2018,1,2,,,0,,,,,,,,,,0,30,0,0,0,0,,4,1,4,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40bd45903364468c931cc28af39f5064",1,1,210,2,2,1,22,3,22,14,9,2018,9,2018,1,2,,,0,,,,,,,,,,1,2,0,0,0,0,,6,2,,0,,1,96,1,30,45,,10,2018,10,2018,1,2,,,0,,,,,,,,,,0,30,0,0,0,0,,4,1,4,0,1,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
