"hhid","ALiveStock_Small_ID","s6bq01","s6bq03a","s6bq03b","s6bq03c","s6bq03d","s6bq03e","s6bq03f","s6bq04a","s6bq04b","s6bq04c","s6bq06","s6bq07","s6bq08","s6bq09","s6bq10","s6bq11","s6bq12","s6bq13a","s6bq13b","s6bq14a","s6bq14b","s6bq15","s6bq15b","s6bq15c","s6bq16"
"5274f9bea0984985b3e8f56b6bd1b8b9",19,1,2,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,6,1,1
"52b1e0c2db054589afd4f57f1554d2e2",22,1,9,1,,1,,2,0,,,1,8,0,0,0,0,0,0,,0,,0,1,,2
"52bd215abb644575896b9092ec4486e8",18,1,2,1,7,1,7,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,6,1
"52bd215abb644575896b9092ec4486e8",19,1,5,1,7,1,7,2,0,,,5,0,0,0,0,0,0,0,,0,,0,1,6,1
"52de213e292544f28f0e0a19e6a6f931",22,1,2,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,3,1
"5350bcf3dc074d5fba68113e0ed56efe",18,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,3,1
"5350bcf3dc074d5fba68113e0ed56efe",19,1,6,1,2,1,2,2,0,,,3,3,0,0,0,0,0,0,,0,,0,1,2,1
"536a86389bc44ea4b9d6e7184726c1c8",22,1,1,1,2,1,2,1,0,,,0,0,0,0,0,0,0,1,45000,0,,0,1,,1
"53a99bc9b4cf41cbb7e38fa15a64ef34",21,1,4,1,,1,,2,0,,,2,2,0,0,0,0,0,0,,0,,0,1,,2
"53a99bc9b4cf41cbb7e38fa15a64ef34",20,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"53a99bc9b4cf41cbb7e38fa15a64ef34",19,1,5,1,,1,4,2,0,,,3,2,0,0,0,0,0,0,,0,,0,1,,2
"53f34901daf0423aacc3dfa377981d2c",18,1,1,1,,1,,2,0,,,2,0,0,1,0,0,0,0,,0,,0,5,6,1
"53f34901daf0423aacc3dfa377981d2c",19,1,4,1,,1,,1,0,,,3,2,0,1,0,0,0,0,,0,,0,5,6,1
"545e128f868a48fb90e83536e307e822",19,1,13,1,4,4,5,2,4,4,5,13,0,0,0,0,0,0,0,,0,,0,6,4,1
"549db14fab984d75bb4096ff0d918c37",22,1,0,,,,,,0,,,3,0,0,0,0,0,3,0,,0,,0,3,1,1
"54be45fa86f24a8f9ecb581f78f992b8",20,1,3,1,2,1,2,2,0,,,2,1,0,0,0,0,0,0,,0,,0,6,4,1
"54be45fa86f24a8f9ecb581f78f992b8",19,1,3,1,2,1,2,2,0,,,3,0,0,0,0,0,0,0,,0,,0,6,4,1
"54be45fa86f24a8f9ecb581f78f992b8",22,1,1,2,,2,,2,0,,,0,0,0,0,0,0,0,1,6000,0,,0,6,4,1
"54be45fa86f24a8f9ecb581f78f992b8",21,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,6,4,1
"54be45fa86f24a8f9ecb581f78f992b8",18,1,3,1,2,1,2,2,0,,,1,2,0,0,0,0,0,0,,0,,0,6,4,1
"54f72efdcb124addbf1a5ddc89f27920",19,1,4,1,2,1,2,2,0,,,6,0,0,0,0,0,0,0,,2,100000,0,1,,1
"54f72efdcb124addbf1a5ddc89f27920",21,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,1,1,70000,0,,0,1,,1
"54f72efdcb124addbf1a5ddc89f27920",18,1,1,1,2,1,2,2,0,,,2,1,0,0,0,0,0,0,,2,100000,0,1,,1
"54ff8f8e953342da96062ae5d6c862de",18,1,1,2,,1,4,1,1,1,4,3,0,0,0,0,0,1,0,,0,,1,1,,2
"54ff8f8e953342da96062ae5d6c862de",19,1,3,2,,1,4,2,0,,,4,1,0,0,0,0,1,0,,0,,1,1,3,2
"550878e14ace4f93a3e4b486d070efa8",18,1,1,,,,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,5,1
"550878e14ace4f93a3e4b486d070efa8",19,1,12,,,,,2,0,,,6,10,0,0,0,2,0,0,,0,,2,1,3,1
"550878e14ace4f93a3e4b486d070efa8",22,1,3,,,,,2,0,,,0,0,0,0,0,0,0,3,120000,0,,0,1,5,1
"5531b1d7466248e688ff0e6f58332ec7",19,,2,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"5531b1d7466248e688ff0e6f58332ec7",18,,2,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"5531b1d7466248e688ff0e6f58332ec7",22,,1,1,,1,,2,0,,,0,0,0,0,0,0,0,1,50000,0,,0,1,,2
"555ccfcf9a0944c0866a2edf5a6903e0",22,1,1,1,,1,,2,1,1,2,0,0,0,0,0,0,0,1,45000,0,,0,1,,2
"555ccfcf9a0944c0866a2edf5a6903e0",21,1,2,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"555ccfcf9a0944c0866a2edf5a6903e0",19,1,1,1,,1,,2,0,,,0,0,1,0,0,0,0,0,,0,,0,1,,2
"55cb0ac9e985428394d3f0085cd05ffe",17,1,1,1,2,1,2,2,0,,,0,0,0,0,0,0,0,1,50000,0,,0,1,5,1
"55e256a234e141cea64051f860072767",19,1,1,2,,2,3,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,5,2
"55e256a234e141cea64051f860072767",18,1,0,,,,,,0,,,1,0,0,0,0,0,1,0,,0,,0,1,5,2
"561b9da0e83b491fbe93b0b5dc93dbff",19,1,0,,,,,,1,1,,0,0,0,0,0,0,0,0,,0,,0,6,,1
"5650605514ae405cad87c8e185fc51cd",22,1,2,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"567065d1813e402aae322ad0a6096c6a",18,1,1,5,,5,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"567065d1813e402aae322ad0a6096c6a",19,1,6,5,,5,,2,0,,,3,3,0,0,0,0,0,0,,0,,0,1,6,2
"56746c03ed274ca097e558508cdd7803",19,1,1,1,3,1,3,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,5,2
"56746c03ed274ca097e558508cdd7803",22,1,1,1,3,1,3,2,0,,,0,0,0,0,0,0,0,1,50000,0,,0,1,5,2
"56746c03ed274ca097e558508cdd7803",17,1,1,1,3,1,3,2,0,,,1,0,0,0,0,1,0,1,70000,0,,0,1,5,2
"56791b0c00ac4630824393ed6ddea3d9",19,1,2,1,3,1,3,2,0,,,2,0,0,0,0,0,0,0,,0,,0,4,1,1
"56791b0c00ac4630824393ed6ddea3d9",22,1,0,,,,,,0,,,6,0,0,0,0,0,6,0,,0,,0,5,1,1
"56791b0c00ac4630824393ed6ddea3d9",18,1,1,1,3,1,3,2,0,,,1,0,0,0,0,0,0,0,,0,,0,4,1,1
"56bb6433aa6f4ca9af100b667c2f137e",19,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,3,1
"56bb6433aa6f4ca9af100b667c2f137e",18,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,3,1,1
"56ce385d39df4a0590ca4243ad2fcc2b",19,1,3,2,3,2,3,2,0,,,3,0,0,0,0,0,0,0,,0,,0,5,6,1
"5705343aebc543d39182458fd3719c49",19,1,4,1,2,1,2,2,0,,,2,2,0,0,0,0,0,0,,0,,0,1,,2
"5705343aebc543d39182458fd3719c49",22,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"5721ad458afe436a97e71438fe24fe1c",18,1,1,10,,1,10,2,0,,,0,1,0,0,0,0,0,0,,0,,0,5,1,1
"5721ad458afe436a97e71438fe24fe1c",19,1,3,10,,1,10,2,0,,,4,1,0,0,0,0,1,0,,1,120000,0,1,5,1
"575a4286a875466db1b27e3b82a2a04a",18,1,3,,,,,2,0,,,2,1,0,0,0,0,0,0,,0,,0,1,5,1
"575a4286a875466db1b27e3b82a2a04a",19,1,7,,,,,2,0,,,4,3,0,0,0,0,0,0,,0,,0,1,5,1
"5762fab09a1d43b2a711579301acc88c",19,1,1,1,2,1,3,2,2,1,3,4,0,0,0,0,0,0,0,,3,70000,0,5,6,1
"57715583020e4b8393c3eebd059edaa9",19,1,0,,,,,,0,,,1,0,0,0,0,0,0,0,,1,60000,0,1,,2
"577c942c1d9846dba27cb3c2e26950f4",22,1,2,1,2,1,2,2,0,,,1,0,0,0,0,0,0,1,50000,0,,0,1,,2
"5787bf9167b9429081326efeefd2634e",19,1,9,1,2,1,2,2,0,,,6,3,0,0,0,0,0,0,,0,,0,6,4,1
"5787bf9167b9429081326efeefd2634e",18,1,4,1,2,1,2,2,0,,,0,4,0,0,0,0,0,0,,0,,0,6,4,1
"57ad19c7b77b4c01816ae792f50a11b1",22,1,3,1,2,1,2,2,0,,,2,1,0,0,0,0,0,0,,0,,0,1,4,1
"57bffaba1b7e46f58b60fa9c0948e0fb",19,1,1,1,,1,,2,0,,,1,1,0,0,0,0,0,0,,1,80000,0,1,,2
"57dc4b8d45af456f93137c78f770b884",19,1,5,1,2,1,2,2,0,,,6,0,0,0,0,0,0,0,,1,70000,0,4,1,1
"57dc4b8d45af456f93137c78f770b884",18,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,4,1,1
"5824cf99fa5a4d309164f552396aba5a",19,1,3,1,,1,,2,0,,,2,1,0,0,0,0,0,0,,0,,0,1,3,1
"5828ea6615bf419da7de3f6e1264b1cf",21,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"5862316eafcf4a14bd059881a1dd0086",22,1,4,1,2,1,,2,0,,,5,0,0,0,0,0,0,0,,1,170000,0,1,5,1
"5862316eafcf4a14bd059881a1dd0086",18,1,2,1,2,1,2,2,0,,,1,1,0,0,0,0,0,0,,0,,0,1,5,1
"5862316eafcf4a14bd059881a1dd0086",19,1,4,1,2,1,,2,0,,,3,1,0,0,0,0,0,0,,0,,0,1,5,1
"5866a34b9fa64c778c168948f8044a71",18,1,4,1,7,1,10,2,0,,,1,3,0,0,0,0,0,0,,0,,0,1,,2
"5866a34b9fa64c778c168948f8044a71",19,1,4,1,5,1,7,2,0,,,4,0,0,0,0,0,0,0,,0,,0,1,3,2
"587e30676b704513b656d0d84c031344",19,1,1,1,,2,3,2,0,,,1,0,0,0,0,0,0,0,,0,,0,6,,1
"587e30676b704513b656d0d84c031344",21,1,1,1,,2,3,2,0,,,1,0,0,0,0,0,0,0,,0,,0,6,,1
"587e30676b704513b656d0d84c031344",18,1,2,1,,2,3,2,0,,,2,1,0,0,0,0,1,0,,0,,0,6,,1
"5896313ce0e04d6489223a727874d162",22,1,2,1,,1,,2,0,,,1,0,0,0,0,0,0,2,50000,1,180000,0,1,,2
"58cb595bf02345819cd8406fd6a9c412",22,1,1,1,2,1,2,2,0,,,0,0,1,0,0,0,0,0,,0,,0,1,,2
"58cd527a930742bb86440a5b61fa2cba",17,1,3,1,2,1,2,2,0,,,6,0,0,0,0,0,2,0,,1,200000,0,1,,1
"58f54c0441534f3f9b38c89127f90c6e",19,1,3,1,,1,,2,0,,,3,0,0,0,0,0,0,0,,0,,0,1,5,1
"592cbce7d1cb40159b9c5a008c3230e3",19,1,3,5,7,5,7,2,0,,,3,1,0,1,0,0,0,0,,0,,0,1,3,1
"592cbce7d1cb40159b9c5a008c3230e3",18,1,1,5,7,5,7,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,3,1
"592e3150e433437594322098f18b75d5",18,1,1,1,2,1,3,2,0,,,1,0,0,0,0,0,0,0,,0,,0,4,6,1
"592e3150e433437594322098f18b75d5",19,1,3,1,2,1,3,2,0,,,3,2,0,0,0,2,0,0,,0,,0,4,6,1
"592f510ca124499cb5ffffdb0c4c8396",22,1,3,1,2,1,2,2,0,,,0,7,0,0,0,6,0,2,50000,0,,0,1,6,1
"592f510ca124499cb5ffffdb0c4c8396",19,1,2,1,2,1,2,2,0,,,1,1,0,0,0,0,0,0,,0,,0,6,4,1
"592f510ca124499cb5ffffdb0c4c8396",18,1,1,1,2,1,2,2,0,,,0,1,0,0,0,0,0,0,,0,,0,6,1,1
"59753499ae3d4a3c9a41c6923c8e2bb6",19,1,4,1,2,1,2,2,0,,,4,0,0,0,0,0,0,0,,0,,0,1,,1
"59753499ae3d4a3c9a41c6923c8e2bb6",18,1,2,1,2,1,2,2,0,,,0,2,0,0,0,0,0,0,,0,,0,1,,1
"5999874f032646b1974c216a99b4e928",19,1,3,1,2,1,2,2,0,,,1,2,0,0,0,0,0,0,,0,,0,1,,1
"59b3f2f04b98457cb94292769d6e99f2",19,1,3,1,7,1,7,2,0,,,1,2,0,0,0,0,0,0,,0,,0,1,3,1
"5a022b3a7584434d93d55ed0d3fc0d7c",19,1,2,,,,,2,0,,,3,1,0,0,0,0,0,0,,2,125000,0,1,5,1
"5a0c9f97fb914766b812cb29004d11a0",22,1,1,1,4,1,4,1,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"5a0d083d6d4f4c929d7c8b0d68cb1923",19,1,2,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,6,,1
"5a191f4feef04101bfcf7185113a4d4c",19,1,2,1,,1,4,2,0,,,1,0,1,0,0,0,0,0,,0,,0,1,,2
"5a191f4feef04101bfcf7185113a4d4c",21,1,2,1,4,1,4,2,0,,,1,1,0,0,0,0,0,0,,0,,0,1,,2
"5a191f4feef04101bfcf7185113a4d4c",20,1,1,1,4,1,4,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,,2
"5a29ad3ce6b44fbd8605197d366b8a30",21,1,8,1,2,1,2,2,0,,,2,8,0,0,0,2,0,0,,0,,0,1,,2
"5aab8576106f400ba3543587c78b65b1",19,1,0,,,,,,0,,,4,0,0,0,0,0,0,0,,0,,4,1,4,1
"5aab8576106f400ba3543587c78b65b1",18,1,0,,,,,,0,,,3,0,0,0,0,0,0,0,,0,,3,4,1,1
"5acd41fba38247abac123ad3ea315b8a",19,1,1,1,2,1,2,2,0,,,0,0,0,0,0,0,0,1,60000,0,,0,1,,1
"5acd41fba38247abac123ad3ea315b8a",21,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"5acd41fba38247abac123ad3ea315b8a",20,1,1,1,2,1,2,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,,1
"5ad6ab2e325d4acd8da289a6afe76e1c",21,1,1,,,,,2,0,,,0,0,0,0,0,0,0,1,100000,0,,0,1,,2
"5b0e6c83964a462791fff0680bf97618",19,1,1,1,,2,8,2,0,,,1,1,0,0,0,0,0,0,,0,,1,1,3,2
"5b0e6c83964a462791fff0680bf97618",22,1,5,1,,7,,2,0,,,0,0,0,0,0,0,0,5,50000,0,,0,1,,2
"5b4dba5ebd2245fe8fd1e7efd21a24df",19,1,3,1,2,1,2,2,0,,,3,2,0,0,0,0,0,0,,2,100000,0,1,5,1
"5b9f45f91a864ba09fbc1b2c6ff83b80",19,1,1,1,4,4,,2,0,,,0,0,0,0,0,0,0,1,70000,0,,0,1,,2
"5bac9c3a21224229b37ea0486eee1b54",18,1,4,1,2,1,2,2,0,,,0,4,0,0,0,0,0,0,,0,,0,4,1,1
"5bac9c3a21224229b37ea0486eee1b54",19,1,4,1,2,1,2,2,0,,,4,0,0,0,0,0,0,0,,0,,0,4,1,1
"5bb863ad2a1243cc9218594974735314",19,1,3,1,,1,3,2,0,,,1,2,0,0,0,0,0,0,,0,,0,1,5,1
"5bb863ad2a1243cc9218594974735314",21,1,2,1,,1,3,2,0,,,1,1,0,0,0,0,0,0,,0,,0,1,5,1
"5bb863ad2a1243cc9218594974735314",18,1,2,1,,1,3,2,0,,,1,1,0,0,0,0,0,0,,0,,0,5,1,1
"5be44492d0834f42a695c2768ac5ecd9",19,1,7,1,,4,,2,0,,,5,2,0,0,0,0,0,0,,0,,0,5,6,1
"5bf37ab366ff49729d5057050e1296bc",19,1,4,,,,,2,0,,,2,2,0,0,0,0,0,0,,0,,0,1,,2
"5bf37ab366ff49729d5057050e1296bc",20,1,1,,,,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"5bf37ab366ff49729d5057050e1296bc",21,1,5,,,,,2,0,,,3,2,0,0,0,0,0,0,,0,,0,1,,2
"5bf37ab366ff49729d5057050e1296bc",18,1,1,,,,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,,2
"5bf770e6767c469994f320841a274e58",19,1,2,1,,1,,2,0,,,1,1,0,0,0,0,0,0,,0,,0,1,,2
"5c49d46d90a9479a8bc0509cd57cb5d9",22,1,2,1,,1,,2,0,,,0,0,0,0,0,0,0,2,50000,0,,0,1,5,1
"5c6cea5512584def91e4d65c7008e83d",18,1,1,2,,2,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,6,1
"5c6cea5512584def91e4d65c7008e83d",19,1,2,2,,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,6,1,1
"5c6fad0bb1bf48eba5ae64e0f744b2ff",19,1,3,1,2,1,2,2,0,,,4,0,0,0,0,0,1,0,,0,,0,1,,1
"5c6fad0bb1bf48eba5ae64e0f744b2ff",18,1,1,1,2,1,2,2,0,,,3,0,0,0,0,0,0,0,,2,63000,0,1,,1
"5cbb6d1f663c44869b31c22cff31d055",19,1,4,1,,1,,2,0,,,3,1,0,0,0,0,0,0,,0,,0,1,3,1
"5cc4e7d7549b4c1a98ba58c4905a1422",19,1,3,1,2,1,2,2,0,,,2,1,0,0,0,0,0,0,,0,,0,1,,1
"5d85ab9e38614958a4bea69e3d9f37d3",18,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,3,1
"5d85ab9e38614958a4bea69e3d9f37d3",19,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,3,1
"5dc0193b8eb249df8e6d32b7cb1f2e30",20,1,1,2,,2,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,5,2
"5dc0193b8eb249df8e6d32b7cb1f2e30",19,1,2,2,,2,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,5,2
"5dc0193b8eb249df8e6d32b7cb1f2e30",21,1,2,2,,2,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,5,2
"5dc0193b8eb249df8e6d32b7cb1f2e30",18,1,1,2,,2,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,5,2
"5de8b32ba84640c0afc629424a1284d7",19,1,2,2,,2,3,2,0,,,12,4,0,0,12,0,0,0,,2,80000,0,1,,1
"5de8b32ba84640c0afc629424a1284d7",18,1,1,2,,2,3,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"5df60b4c679840e7b7afd202da9d5abe",18,1,0,,,,,,0,,,1,0,0,0,0,1,0,0,,0,,0,1,,2
"5df60b4c679840e7b7afd202da9d5abe",19,1,0,,,,,,0,,,2,0,0,0,0,2,0,0,,0,,0,1,,2
"5e4201154be84e5f8e1db067382c3f9a",19,1,1,1,2,2,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,6,5,1
"5e550f3224b14a169a53aa670490e07d",18,1,1,1,,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"5e550f3224b14a169a53aa670490e07d",21,1,2,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"5e550f3224b14a169a53aa670490e07d",22,1,1,1,,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"5e550f3224b14a169a53aa670490e07d",19,1,4,1,,1,2,2,0,,,2,2,0,0,0,0,0,0,,0,,0,1,,2
"5e818374e9e4488eb630f8ce5d79f078",19,1,1,1,2,1,2,2,0,,,4,0,0,0,0,0,0,0,,0,,3,1,4,1
"5e8f1025454b462fb3cc2252d243e5c2",18,1,3,7,,7,,2,0,,,2,1,0,0,0,0,0,0,,0,,0,1,,1
"5e8f1025454b462fb3cc2252d243e5c2",19,1,4,7,,7,,2,0,,,2,2,0,0,0,0,0,0,,0,,0,1,,1
"5e8f1025454b462fb3cc2252d243e5c2",22,1,4,7,,7,,2,0,,,5,2,0,0,0,0,0,0,,3,150000,0,1,,1
"5e9b65cb627c420eaf4fd79f57eef14d",19,1,6,1,6,1,4,2,0,,,4,2,0,0,0,0,0,0,,0,,0,6,1,2
"5ecb5a1f88f8468e9cf84db23afd0785",21,1,1,1,2,1,2,2,0,,,0,0,0,0,0,0,0,1,90000,0,,0,1,,1
"5ecb5a1f88f8468e9cf84db23afd0785",19,1,0,,,,,,0,,,5,0,0,0,0,0,0,0,,5,100000,0,1,,1
"5ecb5a1f88f8468e9cf84db23afd0785",18,1,0,,,,,,0,,,0,3,0,0,0,0,0,0,,3,40000,0,1,,1
"5ecb5a1f88f8468e9cf84db23afd0785",22,1,2,,,,,2,0,,,1,8,0,1,0,0,0,0,,6,40000,0,1,,1
"5ef5d94ba15045b79d5e9a9e42a62d29",18,1,2,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,6,,1
"5ef5d94ba15045b79d5e9a9e42a62d29",19,1,7,1,,1,2,2,0,,,4,3,0,0,0,0,0,0,,0,,0,6,,1
"5f0f3440dce64304adae6320591f97b2",18,1,2,1,2,1,2,2,0,,,1,1,0,0,0,0,0,0,,0,,0,1,,2
"5f0f3440dce64304adae6320591f97b2",19,1,3,1,2,1,2,2,0,,,3,0,0,0,0,0,0,0,,0,,0,1,,2
"5f18649c360345fd83b757426fa37c9f",19,1,0,,,,,,1,1,2,0,0,0,0,0,0,0,0,,0,,0,5,1,2
"5f2ba89b5c81476581d875475ae4a505",19,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,3,1
"5fc3f95ea2984675a6efec3ec6895d75",21,1,3,1,,1,2,2,0,,,1,2,0,0,0,0,0,0,,0,,0,1,6,1
"5fc545f8e5084965b9cbe407a2600ee4",18,1,1,2,,2,,2,0,,,0,0,0,0,0,1,0,2,0,0,,0,5,1,1
"5fd82aee8bc44937937e1d3bb92f2402",22,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"60197d53be4a494985db1dda55982736",19,1,3,1,,1,,2,0,,,0,1,0,0,0,0,0,2,70000,0,,0,1,3,2
"602143aebcd74b7eb48f9056e228dd36",19,1,0,,,,,,1,1,2,0,0,0,0,0,0,0,0,,0,,0,1,3,1
"602143aebcd74b7eb48f9056e228dd36",18,1,0,,,,,,1,1,2,0,0,0,0,0,0,0,0,,0,,0,1,3,1
"602895c09f314481abbc338227d3bf5f",19,1,6,1,2,1,6,2,0,,,3,5,0,0,0,2,0,0,,0,,0,6,1,1
"602895c09f314481abbc338227d3bf5f",18,1,2,1,2,1,6,2,0,,,3,0,0,1,0,0,0,0,,0,,0,1,,1
"608ad4e7363d4c9a98d7e384b93f28a6",18,1,5,,,,,1,0,,,1,4,0,0,0,0,0,0,,0,,0,7,5,1
"608ad4e7363d4c9a98d7e384b93f28a6",19,1,10,,,,,1,0,,,10,0,0,0,0,0,0,0,,0,,0,6,5,1
"608dd2f241e94df6ad75d3d2dfd1b38c",19,1,3,1,2,1,2,2,0,,,2,2,0,0,0,0,1,0,,0,,0,1,,1
"60d0c321ad284559baf1514a2d4e0b1e",18,1,1,1,,1,4,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,,2
"60d0c321ad284559baf1514a2d4e0b1e",19,1,2,1,,1,4,2,0,,,1,1,0,0,0,0,0,0,,0,,0,1,,2
"60eb8eacf39e4bf58d3f0aa091c629d9",19,1,3,1,2,1,2,2,0,,,1,2,0,0,0,0,0,0,,0,,0,5,6,1
"60eb8eacf39e4bf58d3f0aa091c629d9",18,1,1,1,2,1,2,1,0,,,1,0,0,0,0,0,0,0,,0,,0,1,6,1
"61051cb9f67c4f9e9669a4aed1fa9c2a",18,1,1,1,,1,2,1,0,,,0,1,0,0,0,0,0,0,,0,,0,1,,2
"61051cb9f67c4f9e9669a4aed1fa9c2a",19,1,2,1,,2,3,1,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"616d8a138a77486ebed79896b96d4e0e",19,1,3,1,2,1,2,1,0,,,2,1,0,0,0,0,0,0,,0,,0,5,6,1
"616d8a138a77486ebed79896b96d4e0e",18,1,1,1,2,1,2,1,0,,,1,0,0,0,0,0,0,0,,0,,0,5,6,1
"616d8a138a77486ebed79896b96d4e0e",22,1,2,1,2,1,2,2,0,,,3,0,0,0,0,0,0,0,,1,175000,0,1,5,2
"6187ae6cb3654b16922522db328cb2f8",18,1,4,1,5,1,5,2,0,,,2,2,0,0,0,0,0,0,,0,,0,1,3,2
"6187ae6cb3654b16922522db328cb2f8",19,1,3,1,5,1,5,2,0,,,3,0,0,0,0,0,0,0,,0,,0,1,3,2
"619fef57a78c447baf37a50fa34915b5",19,1,0,,,,,,4,1,2,0,0,0,0,0,0,0,0,,0,,0,1,,1
"61da749fb95c432dabf6c100b9776119",22,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"61e47488f7044749b1bb8b9bab6c6cfa",18,1,0,,,,,,0,,,1,0,0,0,0,0,0,0,,1,55000,0,1,,2
"61e93a58026946fdb9bdeb1e361f222a",22,1,3,1,,1,,2,0,,,3,0,0,0,0,0,0,0,,0,,0,1,,1
"621851da7d8944969d5864d8a6486bdb",18,1,3,,,,,1,0,,,2,1,0,0,0,0,0,0,,0,,0,1,5,1
"621851da7d8944969d5864d8a6486bdb",19,1,6,,,,,1,0,,,4,2,0,0,0,0,0,0,,0,,0,1,5,1
"621851da7d8944969d5864d8a6486bdb",17,1,6,,,,,1,0,,,6,0,0,0,0,0,0,0,,0,,0,1,5,2
"621a09ec49f2455eb5f18f32fa169e71",18,1,5,1,2,1,2,2,0,,,5,2,0,0,0,0,0,0,,2,80000,0,1,5,1
"621a09ec49f2455eb5f18f32fa169e71",19,1,9,1,2,1,2,2,0,,,7,2,0,0,0,0,0,0,,0,,0,6,1,1
"621a09ec49f2455eb5f18f32fa169e71",22,1,2,1,2,1,2,2,0,,,1,6,0,0,0,0,0,0,,5,0,0,1,5,1
"6235c5d7282646378e7babf39075cf60",19,1,6,1,,1,2,2,0,,,4,2,0,0,0,0,0,0,,0,,0,1,,2
"626dcc81c2af4ea782831dbc61a1a299",19,1,1,1,,1,,2,0,,,2,0,0,0,0,1,0,0,,0,,0,1,,2
"626dcc81c2af4ea782831dbc61a1a299",22,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"626dcc81c2af4ea782831dbc61a1a299",18,1,1,1,,1,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,,2
"6299b499352a44a289c20a121b50f909",19,1,6,1,8,1,8,2,0,,,4,3,0,0,0,0,0,0,,0,,1,1,3,1
"62b3ed471e064d868c80041541667541",22,1,2,1,2,1,2,2,0,,,4,0,0,0,0,0,0,0,,2,200000,0,1,,1
"62b3ed471e064d868c80041541667541",19,1,3,1,2,1,2,2,0,,,6,3,0,0,0,0,2,0,,3,180000,1,1,3,1
"62c05af903a244399a7eb6b19577120e",22,1,1,1,2,1,2,2,0,,,0,0,0,0,0,0,0,1,30000,0,,0,1,,2
"62c9c056aa8541a29dee118a5da4a55b",19,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,3,2
"62c9c056aa8541a29dee118a5da4a55b",22,1,3,1,2,1,2,2,0,,,4,0,0,0,0,0,0,0,,1,300000,0,1,3,2
"62c9c056aa8541a29dee118a5da4a55b",18,1,1,1,2,1,2,2,0,,,3,0,0,0,0,0,1,0,,1,200000,0,1,3,2
"6303acb4d92a4795b7ade2372f47f566",19,1,3,1,,1,,2,0,,,3,0,0,0,0,0,0,0,,0,,0,5,4,1
