"hhid","parcelID","pltid","cropID","s5bq05_1","s5bq05_2","harvest_b","s5bq06b_1","s5bq06a_1","s5bq06c_1","s5bq06d_1","s5bq06e_1","s5bq06e_1_1","s5bq06f_1","s5bq06f_1_1","s5bq06a_1_1","s5bq06a_2_1","s5bq06a3_1","s5bq06a4_1","s5bq07a_1","s5bq07b_1","s5bq07c_1","s5bq08_1","s5bq09_1","s5bq10_1","s5bq11e_1","s5bq11f_1","s5bq11g_1","s5bq11h_1","s5bq12_1","s5bq13_1","s5bq14a_1","s5bq14b_1","s5bq15_1","s5bq16_1","s5bq17_1","s5bq18_1","s5bq19_1","s5bq20_1","s5bq21_1","s5bq22_1","s5bq23a_1","s5bq23b_1","s5bq06b_2","s5bq06a_2","s5bq06c_2","s5bq06d_2","s5bq06e_2","s5bq06e_1_2","s5bq06f_2","s5bq06f_1_2","s5bq06a_1_2","s5bq06a_2_2","s5bq06a3_2","s5bq06a4_2","s5bq07a_2","s5bq07b_2","s5bq07c_2","s5bq08_2","s5bq09_2","s5bq10_2","s5bq11e_2","s5bq11f_2","s5bq11g_2","s5bq11h_2","s5bq12_2","s5bq13_2","s5bq14a_2","s5bq14b_2","s5bq15_2","s5bq16_2","s5bq17_2","s5bq18_2","s5bq19_2","s5bq20_2","s5bq21_2","s5bq23a_2","s5bq23b_2"
"43740d64efea4f6f9aae6d98804d35f7",6,1,320,1,2,1,1,300,44,1,8,2019,9,2019,1,1,1,,260,45,1,364000,2,,1,1,,,0,0,0,0,40,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43740d64efea4f6f9aae6d98804d35f7",3,1,320,1,2,1,9,3,44,120,8,2019,8,2019,1,1,1,,3,45,9,504000,2,,1,1,,,0,0,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43740d64efea4f6f9aae6d98804d35f7",5,1,210,1,2,1,1,180,44,1,8,2019,8,2019,1,1,1,,0,,,,,,,,,,20,60,0,0,20,0,,4,2,,80,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43740d64efea4f6f9aae6d98804d35f7",4,1,320,1,2,1,9,2.75,44,120,8,2019,8,2019,1,1,1,,2.75,45,9,462000,2,,1,1,,,0,0,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"439470905bc046a3b4ca092ebbb281fc",2,1,741,2,2,1,68,90,20,12,1,2019,6,2019,2,,1,2,30,20,68,300000,3,,2,,1,2,0,60,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"439470905bc046a3b4ca092ebbb281fc",1,1,741,2,2,1,68,64,20,12,1,2019,7,2019,2,,1,2,20,20,68,200000,3,,1,1,,,10,34,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"439470905bc046a3b4ca092ebbb281fc",1,1,210,2,2,1,22,3,14,15,5,2019,6,2019,1,2,2,,0,,,,,,,,,,0,3,0,0,0,0,,6,2,,0,,2,,10,1.5,45,100,6,2019,6,2019,1,2,,,1.3,45,10,192000,3,0,2,,1,2,0,0.3,0,0,0,0,,6,2,,0,2,
"43b0e1943e7a4c18878c5d16734359f2",1,1,210,6,2,1,22,4,45,15,5,2019,6,2019,2,,1,6,0,,,,,,,,,,0,4,0,0,0,0,,6,2,,0,,3,,10,2,45,100,6,2019,6,2019,2,,1,6,1.5,45,10,300000,2,0,2,,1,6,0,0.3,0,0,0.2,0,,4,2,,0,3,
"43b0e1943e7a4c18878c5d16734359f2",1,1,130,6,2,1,10,1,22,100,5,2019,6,2019,2,,1,6,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,3,,1,300,45,,7,2019,7,2019,2,,1,6,200,45,1,100000,2,0,2,,1,6,0,90,0,0,10,0,,4,2,,0,3,
"43b0e1943e7a4c18878c5d16734359f2",2,1,812,1,2,1,12,1,24,50,4,2019,5,2019,2,,1,6,1,24,12,20000,2,,2,,1,6,0,0,0,0,0,0,,6,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43b0e1943e7a4c18878c5d16734359f2",2,1,741,1,2,1,69,18,20,10,1,2019,1,2019,2,,1,6,6,20,68,18000,2,,2,,1,6,0,12,0,0,0,0,,6,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43bac0bfd7ee426194c740ee447ad4d0",1,1,811,1,2,1,22,5,24,15,1,2019,4,2019,1,1,1,,5,24,1,70000,2,,1,1,,,0,0,0,0,0,0,,6,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43bac0bfd7ee426194c740ee447ad4d0",1,2,310,1,2,1,1,20,45,1,6,2019,6,2019,1,1,1,,10,45,1,50000,4,,1,1,,,0,5,0,0,5,0,,6,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43bac0bfd7ee426194c740ee447ad4d0",1,1,741,1,2,1,68,168,20,15,1,2019,6,2019,1,1,1,,0,,,,,,,,,,0,168,0,0,0,0,,6,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43bac0bfd7ee426194c740ee447ad4d0",1,4,610,1,2,1,22,10,20,15,6,2019,7,2019,1,1,1,,0,,,,,,,,,,0,5,0,0,2,0,,6,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43bac0bfd7ee426194c740ee447ad4d0",1,3,210,1,2,1,22,6,24,15,5,2019,5,2019,1,1,1,,0,,,,,,,,,,0,6,0,0,0,0,,7,2,,0,,3,,20,6,45,20,6,2019,6,2019,1,1,,,3,45,20,180000,2,0,1,1,,,0,2,0,0,1,0,,4,2,,0,3,
"43f71a4b91ab4dc5867e722610be922f",3,1,630,5,2,1,10,1,20,135,6,2019,7,2019,1,5,5,,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43f71a4b91ab4dc5867e722610be922f",6,1,744,5,2,1,69,20,20,5,1,2019,6,2019,1,5,5,,0,,,,,,,,,,0,20,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43f71a4b91ab4dc5867e722610be922f",2,1,210,5,2,1,12,1,24,40,6,2019,6,2019,1,5,5,,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43f71a4b91ab4dc5867e722610be922f",6,1,811,5,2,1,10,3,35,50,6,2019,6,2019,1,5,5,,3,45,10,600000,2,,1,5,,,0,0,0,0,0,0,,4,1,3,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43f71a4b91ab4dc5867e722610be922f",1,1,811,5,2,1,10,3.5,35,50,6,2019,6,2019,1,5,5,,3.5,45,10,700000,2,,1,5,,,0,0,0,0,0,0,,4,1,3,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43f71a4b91ab4dc5867e722610be922f",3,1,420,5,2,1,22,200,20,25,6,2019,6,2019,1,5,5,,195,20,22,4000000,2,,1,5,,,2,2,0,1,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43f71a4b91ab4dc5867e722610be922f",1,1,741,5,2,1,68,50,20,7,1,2019,6,2019,1,5,5,,20,20,68,200000,2,,1,5,,,0,30,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43f71a4b91ab4dc5867e722610be922f",2,1,741,5,2,1,68,15,20,6,1,2019,6,2019,1,5,5,,0,,,,,,,,,,0,15,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43f71a4b91ab4dc5867e722610be922f",3,1,130,5,2,1,12,1,23,35,6,2019,7,2019,1,5,5,,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43f71a4b91ab4dc5867e722610be922f",6,1,741,5,2,1,68,50,20,6,1,2019,6,2019,1,5,5,,20,20,68,200000,2,,1,5,,,0,30,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43f71a4b91ab4dc5867e722610be922f",3,1,811,5,2,1,10,3,35,50,6,2019,6,2019,1,5,5,,3,45,10,600000,2,,1,5,,,0,0,0,0,0,0,,4,1,3,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43f71a4b91ab4dc5867e722610be922f",3,1,741,5,2,1,68,50,20,7,1,2019,6,2019,1,5,5,,20,20,68,200000,2,,1,5,,,0,30,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4404950885f14440b87036328ae2d180",1,1,330,1,2,1,9,3,40,55,7,2019,7,2019,1,1,1,,3,45,9,170000,2,,1,1,,,0,0,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4431b77d140142969216b6a63dc40667",3,2,520,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4431b77d140142969216b6a63dc40667",1,1,221,2,2,1,10,2,45,100,7,2019,8,2019,2,,1,2,2,45,1,280000,2,,2,,1,2,0,0,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4431b77d140142969216b6a63dc40667",3,1,210,2,2,1,10,3,45,100,8,2019,8,2019,2,,1,2,3,45,10,420000,2,,2,,1,2,0,0,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4431b77d140142969216b6a63dc40667",4,1,320,2,2,1,1,400,45,1,8,2019,8,2019,2,,1,2,400,45,1,520000,2,,2,,1,2,0,0,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44b53ab146424f6b98d26c6bbd52929d",1,1,150,2,2,1,10,1,45,100,7,2019,7,2019,1,2,2,,0,,,,,,,,,,0.25,0.5,0,0,0,0,,4,2,,0.25,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44b53ab146424f6b98d26c6bbd52929d",2,1,620,2,2,1,37,2,20,15,6,2019,7,2019,1,2,2,,0,,,,,,,,,,0,2,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44b7eb6679d04f2192783b1c29b05033",2,1,130,1,2,1,9,2,45,108,8,2019,8,2019,1,1,1,,1.5,45,9,120000,2,,1,1,,,0,0.5,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44b7eb6679d04f2192783b1c29b05033",2,1,330,1,2,1,32,5,45,48,8,2019,8,2019,1,1,1,,5,45,9,170000,2,,1,1,,,0,0,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44d4e3fbc0df4168a77b3c996ff96cee",2,2,630,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44d4e3fbc0df4168a77b3c996ff96cee",1,1,320,1,2,1,1,171,45,1,8,2019,8,2019,2,,1,2,170,45,1,238000,2,,2,,1,2,0,0,0,0,1,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44d4e3fbc0df4168a77b3c996ff96cee",2,1,223,1,2,1,22,5,45,16,9,2019,11,2019,2,,1,2,0.5,45,22,10000,2,,2,,1,2,0,1,0,0,0,0,,4,2,,3.5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44d8ad0ee1df435dae55f192a03107eb",1,1,141,1,2,1,10,2,44,35,6,2019,6,2019,2,,1,2,0,,,,,,,,,,0,1.8,0,0,0.1,0,,4,2,,0.1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44d8ad0ee1df435dae55f192a03107eb",1,2,620,2,2,1,10,3,20,100,9,2019,12,2019,2,,1,2,0,,,,,,,,,,0,3,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44d8ad0ee1df435dae55f192a03107eb",1,1,130,2,2,1,12,1,12,40,6,2019,7,2019,1,2,2,,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,1,1,1,40,45,,7,2019,7,2019,1,2,,,0,,,,,,,,,,0,35,0,0,5,0,,4,2,,0,1,2
"44d8ad0ee1df435dae55f192a03107eb",2,1,130,2,2,1,12,1.5,12,40,6,2019,7,2019,1,2,2,,0,,,,,,,,,,0,1.5,0,0,0,0,,6,2,,0,,1,1,22,1,45,20,7,2019,7,2019,1,2,,,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,1,2
"44e140bfecf240d5acc7f78e73bf14b6",1,1,620,17,2,1,10,2,20,110,5,2019,6,2019,1,9,9,,0,,,,,,,,,,0.75,1.25,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44e140bfecf240d5acc7f78e73bf14b6",1,1,210,17,2,1,22,1,24,10,6,2019,6,2019,2,,9,17,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,2,,22,0.5,45,15,6,2019,6,2019,1,9,,,0,,,,,,,,,,0,0.5,0,0,0,0,,4,1,3,0,3,
"44e140bfecf240d5acc7f78e73bf14b6",1,1,741,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4506144f72044672bfaf473fd8295aa8",1,1,130,3,2,1,1,80,45,1,7,2019,7,2019,1,1,1,,60,45,1,42000,3,0,1,1,,,0,20,0,0,0,0,,4,2,,0,,2,,22,2,23,8,6,2019,6,2019,1,1,,,0,,,,,,,,,,0,2,0,0,0,0,,6,2,,0,2,
"4506144f72044672bfaf473fd8295aa8",2,1,130,1,2,1,1,630,45,1,7,2019,7,2019,2,,1,3,630,45,1,441000,3,,2,,1,3,0,0,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"450a4c5b59ca4a10be8d5605481f2625",1,1,741,4,2,1,68,53,20,16,1,2019,6,2019,1,4,4,,0,,,,,,,,,,2,51,0,0,0,0,,6,2,,0,,1,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"450a4c5b59ca4a10be8d5605481f2625",1,1,812,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"451328a22e46469495762214d4b1df10",3,1,130,2,2,1,10,2,12,70,8,2019,11,2019,1,2,2,,0,,,,,,,,,,0,2,0,0,0,0,,6,2,,0,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"451328a22e46469495762214d4b1df10",2,1,630,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4531bc43d3934446bb799695088ca370",1,2,741,1,2,1,68,180,20,12,1,2019,6,2019,1,1,1,,120,20,68,600000,2,,1,1,,,10,50,0,0,0,0,,6,2,,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4531bc43d3934446bb799695088ca370",1,1,810,1,2,1,,105,44,1,1,2019,6,2019,1,1,1,,105,44,,210000,2,,1,1,,,0,0,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4531bc43d3934446bb799695088ca370",2,1,741,1,2,1,68,100,20,12,1,2019,6,2019,1,1,1,,70,20,68,455000,2,,1,1,,,0,30,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"454d5c38a5cb4edd82cc8ef5f96e8f12",1,2,210,2,2,1,12,1,24,30,5,2019,5,2019,2,,1,2,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,3,,20,8,35,20,6,2019,6,2019,2,,1,2,5,45,20,200000,5,0,2,,1,2,1,1,0,0,1,0,,4,1,3,0,3,
"454d5c38a5cb4edd82cc8ef5f96e8f12",1,3,620,2,2,1,10,5,20,120,3,2019,8,2019,2,,1,2,0,,,,,,,,,,0,5,0,0,0,0,,6,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"454d5c38a5cb4edd82cc8ef5f96e8f12",1,1,811,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"454d5c38a5cb4edd82cc8ef5f96e8f12",1,1,630,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"454d5c38a5cb4edd82cc8ef5f96e8f12",1,1,741,2,2,1,67,30,20,8,1,2019,6,2019,2,,1,2,20,20,67,200000,2,,2,,1,2,0,10,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"454d5c38a5cb4edd82cc8ef5f96e8f12",1,1,744,2,2,1,67,30,20,4,1,2019,6,2019,2,,1,2,20,20,67,100000,2,,2,,1,2,5,5,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"454d5c38a5cb4edd82cc8ef5f96e8f12",1,2,130,2,2,1,10,1,23,60,6,2019,6,2019,2,,1,2,0,,,,,,,,,,0.25,0.75,0,0,0,0,,6,2,,0,,2,,10,4,35,120,7,2019,7,2019,2,,1,2,4,45,10,336000,2,0,2,,1,2,0,0,0,0,0,0,,4,2,,0,2,
"45b5acb5476142d7ac20ee5d24095967",1,1,741,2,2,1,68,20,20,12,1,2019,6,2019,1,2,2,,0,,,,,,,,,,0,20,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"45b5acb5476142d7ac20ee5d24095967",2,1,150,2,2,1,1,50,45,1,7,2019,7,2019,1,2,2,,0,,,,,,,,,,0,50,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"45b5acb5476142d7ac20ee5d24095967",1,1,210,2,2,1,22,3,14,10,5,2019,6,2019,1,2,2,,0,,,,,,,,,,0,3,0,0,0,0,,6,2,,0,,2,,22,2,45,20,6,2019,6,2019,1,2,,,0,,,,,,,,,,0,1.5,0,0,0.5,0,,6,2,,0,2,
"45eb1e917da9451db9e881e1fa1eaf31",1,1,741,2,2,1,67,20,20,20,1,2019,6,2019,2,,1,2,0,,,,,,,,,,0,20,0,0,0,0,,6,2,,0,,1,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"45fe14dbb34a4074bc0fd23c317b2177",2,1,630,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"45fe14dbb34a4074bc0fd23c317b2177",4,1,630,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"45fe14dbb34a4074bc0fd23c317b2177",2,1,741,1,2,1,69,4,20,7,5,2019,6,2019,2,,1,2,0,,,,,,,,,,0,4,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"45fe14dbb34a4074bc0fd23c317b2177",2,1,130,1,2,1,1,40,45,1,7,2019,7,2019,2,,1,2,0,,,,,,,,,,0,40,0,0,0,0,,4,1,3,0,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"45fe14dbb34a4074bc0fd23c317b2177",3,1,630,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"45fe14dbb34a4074bc0fd23c317b2177",1,1,141,1,2,1,10,1.5,45,90,7,2019,7,2019,2,,1,2,0,,,,,,,,,,0.5,1,0,0,0,0,,4,1,3,0,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"465331c0853145f9b55e651ed0ffb548",1,1,630,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"465331c0853145f9b55e651ed0ffb548",2,1,630,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"465331c0853145f9b55e651ed0ffb548",3,1,150,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"46836522fff147d2a0b75bc94fec4ea2",2,1,741,2,2,1,68,7,20,1,1,2019,6,2019,2,,1,2,2,20,68,16000,2,,2,,1,2,0,5,0,0,0,0,,6,2,,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"46836522fff147d2a0b75bc94fec4ea2",2,1,210,2,2,1,22,1,24,14,5,2019,5,2019,2,,1,2,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,1,96,1,10,45,,6,2019,6,2019,2,,1,2,0,,,,,,,,,,0,10,0,0,0,0,,6,1,3,0,1,96
"46836522fff147d2a0b75bc94fec4ea2",1,1,811,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"46836522fff147d2a0b75bc94fec4ea2",1,1,741,2,2,1,67,16,20,16,1,2019,6,2019,2,,1,2,8,20,67,80000,2,,2,,1,2,1,7,0,0,0,0,,6,2,,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"46836522fff147d2a0b75bc94fec4ea2",2,1,811,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"46836522fff147d2a0b75bc94fec4ea2",1,1,210,2,2,1,22,0.5,24,7,5,2019,5,2019,2,,1,2,0,,,,,,,,,,0,0.5,0,0,0,0,,6,2,,0,,1,96,1,20,45,,6,2019,6,2019,2,,1,2,0,,,,,,,,,,2,18,0,0,0,0,,4,1,3,0,1,96
"468d169cb02c428dbe52324c986418af",1,2,130,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"468d169cb02c428dbe52324c986418af",1,2,320,2,2,1,1,40,44,1,8,2019,8,2019,1,2,2,,40,45,1,47000,2,,1,2,,,0,0,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"468d169cb02c428dbe52324c986418af",2,1,320,2,2,1,1,20,44,1,8,2019,8,2019,1,2,2,,20,45,1,20000,2,,1,2,,,0,0,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"468d169cb02c428dbe52324c986418af",1,1,130,2,2,1,22,0.8,45,15,8,2019,8,2019,1,2,2,,0,,,,,,,,,,0,0,0,0,0,0,,4,2,,0.8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"468d169cb02c428dbe52324c986418af",3,1,223,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"46d2fee36024408e8679826eabd2de51",5,1,210,2,2,1,1,80,45,1,5,2019,5,2019,1,2,1,2,40,45,1,80000,2,,1,2,,,10,25,0,0,5,0,,4,1,3,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"46d2fee36024408e8679826eabd2de51",3,1,310,2,2,1,10,1,44,80,7,2019,7,2019,1,2,1,2,0,,,,,,,,,,0.25,0.5,0,0,0.25,0,,4,1,3,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"46d2fee36024408e8679826eabd2de51",3,1,130,2,2,1,10,1,22,110,6,2019,6,2019,1,2,1,2,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"46d2fee36024408e8679826eabd2de51",5,1,130,2,2,1,1,50,45,1,6,2019,6,2019,1,2,1,2,0,,,,,,,,,,10,35,0,0,5,0,,4,1,3,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"46d2fee36024408e8679826eabd2de51",4,1,620,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"46f5567f540b4d349aa817c1659dc158",1,1,141,1,2,1,10,10,45,100,8,2019,8,2019,2,,1,2,5,45,10,650000,3,,2,,1,2,0,0.5,0,0,0,0,,4,2,,4.5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"472b095567564cfe8cb4d4da6bdc3cdb",1,1,150,1,2,1,10,1,45,120,9,2019,9,2019,2,,1,,0,,,,,,,,,,0,0.5,0,0,0,0,,4,2,,0.5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4746ecc14a244dbf9ec933d8ccb48115",1,2,630,1,2,1,12,1,20,45,5,2019,7,2019,1,1,1,,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4746ecc14a244dbf9ec933d8ccb48115",1,2,741,1,2,1,68,18,20,8,1,2019,6,2019,1,1,1,,0,,,,,,,,,,0,18,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4746ecc14a244dbf9ec933d8ccb48115",1,1,620,1,2,1,10,1,20,120,4,2019,6,2019,1,1,1,,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,1,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4746ecc14a244dbf9ec933d8ccb48115",1,2,130,1,2,1,10,2,33,50,7,2019,7,2019,1,1,1,,0,,,,,,,,,,0,2,0,0,0,0,,4,1,3,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4746ecc14a244dbf9ec933d8ccb48115",1,2,210,1,2,1,22,1,24,8,5,2019,5,2019,1,1,1,,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,3,,20,3,35,20,6,2019,6,2019,1,1,,,1,45,20,30000,5,0,1,1,,,0,1.5,0,0,0.5,0,,4,1,3,0,3,
"475ef9bd4a8844ccbc220ff21f90aa8d",1,1,130,2,2,1,1,60,45,1,7,2019,8,2019,2,,1,2,0,,,,,,,,,,0,57,0,0,0,0,,4,2,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
