"hhid","parcelID","pltid","cropID","s4bq01","s4bq06_1","s4bq07","s4bq08","s4bq09","s4bq09_1","s4bq09_2","s4bq16","s4bq11a","s4bq11b","s4bq12a","s4bq12b","s4bq13","s4bq14","s4bq10","s4bq15"
"510d48e5c8f845c6ae72abab30bd50a1",1,1,630,1,1,1,2,10,8,2018,2,,,,,,,,
"510d48e5c8f845c6ae72abab30bd50a1",1,1,130,1,1,1,2,40,3,2019,1,15,1,30,1,1,,2,
"510d48e5c8f845c6ae72abab30bd50a1",1,1,741,1,1,1,2,30,9,2018,2,,,,,,,,
"510d48e5c8f845c6ae72abab30bd50a1",1,2,620,1,1,0.3,1,,4,2019,1,1,66,,,1,,2,
"511a2974a3ce48ff88c08b1b3dd7c2da",1,1,630,1,1,0.21,1,,8,2018,2,,,,,,,,
"511a2974a3ce48ff88c08b1b3dd7c2da",2,1,630,1,1,0.5,1,,4,2018,2,,,,,,,,
"511a2974a3ce48ff88c08b1b3dd7c2da",2,2,630,1,1,0.5,1,,7,2018,2,,,,,,,,
"511a2974a3ce48ff88c08b1b3dd7c2da",3,1,630,1,1,0.6,1,,8,2018,2,,,,,,,,
"511a2974a3ce48ff88c08b1b3dd7c2da",3,2,130,1,1,0.23,2,45,4,2019,1,5,96,9,99,1,,2,
"511a2974a3ce48ff88c08b1b3dd7c2da",3,2,310,1,1,0.23,2,5,4,2019,1,5,96,11,99,1,,1,7500
"511a2974a3ce48ff88c08b1b3dd7c2da",3,3,530,1,1,0.28,1,,3,2019,1,1000,85,,,2,2,2,
"511a2974a3ce48ff88c08b1b3dd7c2da",3,4,630,1,1,0.28,1,,8,2018,2,,,,,,,,
"5120b1ab49fe44cab5b197e3615a670f",1,1,741,1,1,0.5,1,,8,2018,2,,,,,,,,
"5120b1ab49fe44cab5b197e3615a670f",2,1,620,1,1,0.72,1,,1,2019,1,5,10,,,1,,2,
"5120b1ab49fe44cab5b197e3615a670f",2,2,130,1,1,0.42,1,,3,2019,1,3,21,,,1,,2,
"5120b1ab49fe44cab5b197e3615a670f",2,3,811,1,1,1,1,,8,2018,2,,,,,,,,
"5120b1ab49fe44cab5b197e3615a670f",3,1,210,1,1,1,1,,3,2019,1,20,1,,,1,,1,20000
"51274a93544a49ae90b9df3214be2e14",1,1,210,1,,,,,,,,,,,,,,,
"51274a93544a49ae90b9df3214be2e14",1,1,741,1,,,,,,,,,,,,,,,
"515101ffb1f5495eba8eacd974f4f63a",1,1,310,1,1,2,1,,5,2019,1,2,22,,,1,,2,
"515101ffb1f5495eba8eacd974f4f63a",2,1,340,1,1,1,1,,6,2019,1,3,31,,,1,,2,
"519b87abc4e04a6a8046234b94b91cb3",1,1,630,1,1,1,1,,8,2018,2,,,,,,,,
"519b87abc4e04a6a8046234b94b91cb3",1,2,120,1,1,1,1,,2,2019,1,2,1,,,1,,1,6000
"51a5917cfc8743e59c4c4f7df9993550",1,1,741,1,1,0.35,1,,1,2010,2,,,,,,,,
"51a5917cfc8743e59c4c4f7df9993550",1,2,620,1,1,0.15,1,,2,2019,1,4,12,,,1,,2,
"51a5917cfc8743e59c4c4f7df9993550",1,3,310,1,1,0.1,1,,2,2019,1,2,1,,,1,,1,8000
"51a5917cfc8743e59c4c4f7df9993550",2,1,210,1,1,0.25,1,,2,2019,1,5,1,,,1,,2,
"51a5917cfc8743e59c4c4f7df9993550",3,1,741,1,1,0.3,1,,1,9998,2,,,,,,,,
"51b52b3dedef49bf9619f8af719e314f",1,1,830,1,1,2,1,,8,1999,2,,,,,,,,
"51b52b3dedef49bf9619f8af719e314f",1,2,741,1,3,0.12,1,,8,2014,2,,,,,,,,
"51b52b3dedef49bf9619f8af719e314f",1,3,720,1,3,0.5,1,,8,2017,2,,,,,,,,
"51b52b3dedef49bf9619f8af719e314f",2,1,830,1,1,10,1,,8,2014,2,,,,,,,,
"51b52b3dedef49bf9619f8af719e314f",3,1,741,1,2,0.5,1,,8,2010,2,,,,,,,,
"51b52b3dedef49bf9619f8af719e314f",3,2,210,1,2,0.5,1,,5,2019,1,20,1,,,1,,2,
"51b52b3dedef49bf9619f8af719e314f",5,1,830,1,1,3,1,,8,2009,2,,,,,,,,
"51c657fb541547739f4247c1aaf157c5",1,1,310,1,1,0.5,1,,4,2019,1,4,29,,,1,,2,
"51c657fb541547739f4247c1aaf157c5",3,1,130,1,1,0.5,1,,3,2019,1,10,1,,,1,,2,
"51c657fb541547739f4247c1aaf157c5",3,2,890,1,1,1,1,,4,2019,1,300,85,,,1,,1,180000
"51dccf3bbb3740c1962c5d34f32f5dcd",1,1,742,1,1,0.23,2,50,1,9998,2,,,,,,,,
"51dccf3bbb3740c1962c5d34f32f5dcd",1,1,741,1,1,0.23,2,50,1,9998,2,,,,,,,,
"51dccf3bbb3740c1962c5d34f32f5dcd",2,1,741,1,1,0.29,2,50,1,9998,2,,,,,,,,
"51dccf3bbb3740c1962c5d34f32f5dcd",2,1,210,1,1,0.29,2,50,3,2019,1,10,1,15,1,1,,2,
"51f6b6d5efc3486fb2d24b96b9e2e55f",2,1,741,1,2,0.15,1,,3,2017,2,,,,,,,,
"51f6b6d5efc3486fb2d24b96b9e2e55f",2,2,310,1,2,0.15,1,,3,2019,1,5,1,,,1,,2,
"51f6b6d5efc3486fb2d24b96b9e2e55f",2,3,630,1,2,0.2,1,,4,2019,1,1,66,,,1,,2,
"51f821da5e3b496691df059d05f9eb3a",1,1,810,1,1,0.45,2,40,3,9998,2,,,,,,,,
"51f821da5e3b496691df059d05f9eb3a",1,1,630,1,1,0.45,2,10,9,2018,2,,,,,,,,
"51f821da5e3b496691df059d05f9eb3a",1,1,130,1,1,0.45,2,15,3,2019,1,2,1,5,1,1,,2,
"51f821da5e3b496691df059d05f9eb3a",1,1,741,1,1,0.45,2,20,3,2017,2,,,,,,,,
"51f821da5e3b496691df059d05f9eb3a",1,1,210,1,1,0.45,2,15,3,2019,1,4,1,10,1,1,,2,
"52076a5ef3a04ca0a5aa60457ee9618d",1,1,741,1,1,0.5,1,,1,2000,2,,,,,,,,
"52076a5ef3a04ca0a5aa60457ee9618d",1,2,130,1,1,0.35,2,30,3,2019,1,0.25,1,0.85,1,1,,2,
"52076a5ef3a04ca0a5aa60457ee9618d",1,2,210,1,1,0.35,2,40,2,2019,1,3,1,7,1,1,,2,
"52076a5ef3a04ca0a5aa60457ee9618d",1,2,630,1,1,0.35,2,20,3,2019,1,0.5,12,1.5,12,1,,2,
"5274f9bea0984985b3e8f56b6bd1b8b9",2,1,210,1,1,1,2,40,3,2019,1,12,1,18,1,1,,2,
"5274f9bea0984985b3e8f56b6bd1b8b9",2,1,130,1,1,1,2,50,2,2019,1,10,1,10,1,2,2,2,
"5274f9bea0984985b3e8f56b6bd1b8b9",2,1,630,1,1,1,2,10,3,2019,1,1,10,3,10,1,,2,
"5274f9bea0984985b3e8f56b6bd1b8b9",2,2,620,1,1,0.5,1,,4,2019,1,3,10,,,1,,2,
"5274f9bea0984985b3e8f56b6bd1b8b9",2,3,420,1,1,0.25,1,,11,2018,1,100,2,,,2,1,1,45000
"5274f9bea0984985b3e8f56b6bd1b8b9",3,1,340,1,1,0.25,2,20,2,2019,1,0.5,1,1,1,1,,2,
"5274f9bea0984985b3e8f56b6bd1b8b9",3,1,310,1,1,0.25,2,80,3,2019,1,5,1,8,1,1,,1,27500
"5274f9bea0984985b3e8f56b6bd1b8b9",3,2,620,1,1,0.25,1,,5,2019,1,3,10,,,1,,2,
"528a91a62f9c4010a705c622bda84d3a",2,1,130,1,1,0.25,2,30,3,2019,1,3,1,4,1,1,,2,
"528a91a62f9c4010a705c622bda84d3a",2,1,310,1,1,0.25,2,70,3,2019,1,5,1,6,1,1,,2,
"528a91a62f9c4010a705c622bda84d3a",3,1,150,1,1,0.75,2,90,3,2019,1,2,1,3,1,1,,2,
"528a91a62f9c4010a705c622bda84d3a",3,1,130,1,1,0.75,2,10,3,2019,1,1,1,7,1,1,,2,
"52b1e0c2db054589afd4f57f1554d2e2",1,1,141,1,1,0.52,1,,2,2019,1,2,21,,,1,,2,
"52b1e0c2db054589afd4f57f1554d2e2",2,1,890,1,1,2,2,60,2,2019,1,3,1,6,1,1,,2,
"52b1e0c2db054589afd4f57f1554d2e2",2,1,130,1,1,2,2,40,2,2019,1,3,1,3,1,1,,2,
"52bd215abb644575896b9092ec4486e8",1,1,630,1,7,0.91,1,,4,2019,1,6,66,,,1,,2,
"52bd215abb644575896b9092ec4486e8",2,1,630,1,7,0.5,1,,5,2018,2,,,,,,,,
"52bd215abb644575896b9092ec4486e8",2,2,630,1,7,0.5,1,,5,2019,1,4,66,,,1,,2,
"52cbe6a1b6b8481cabe9c7d5fe14f626",1,1,150,1,1,1,1,,4,2019,1,3,31,,,1,,2,
"52de213e292544f28f0e0a19e6a6f931",1,1,210,1,1,1,2,10,4,2019,1,8,1,30,1,1,,1,16000
"52de213e292544f28f0e0a19e6a6f931",1,1,130,1,1,1,2,10,4,2019,1,2,1,8,1,2,1,1,12000
"52de213e292544f28f0e0a19e6a6f931",1,1,741,1,1,1,2,40,3,9998,2,,,,,,,,
"52de213e292544f28f0e0a19e6a6f931",1,1,811,1,1,1,2,40,3,9998,2,,,,,,,,
"52de213e292544f28f0e0a19e6a6f931",3,1,811,1,1,1,2,50,3,9998,2,,,,,,,,
"52de213e292544f28f0e0a19e6a6f931",3,1,741,1,1,1,2,50,3,9998,2,,,,,,,,
"52de213e292544f28f0e0a19e6a6f931",4,1,741,1,1,1,2,40,3,9998,2,,,,,,,,
"52de213e292544f28f0e0a19e6a6f931",4,1,811,1,1,1,2,40,3,9998,2,,,,,,,,
"52de213e292544f28f0e0a19e6a6f931",4,1,210,1,1,1,2,10,3,2019,1,1,1,30,1,1,,1,2000
"52de213e292544f28f0e0a19e6a6f931",4,1,130,1,1,1,2,10,4,2019,1,1,1,8,1,2,1,1,6000
"5350bcf3dc074d5fba68113e0ed56efe",2,1,210,1,2,3.84,2,30,6,2019,1,20,1,40,1,1,,1,40000
"5350bcf3dc074d5fba68113e0ed56efe",2,1,130,1,2,3.84,2,30,6,2019,1,4,1,8,1,1,,1,4000
"5350bcf3dc074d5fba68113e0ed56efe",2,1,330,1,2,3.84,2,40,6,2019,1,2,1,10,1,1,,1,1800
"5350bcf3dc074d5fba68113e0ed56efe",3,1,223,1,2,1.95,2,40,5,2019,1,6,1,10,1,1,,2,
"5350bcf3dc074d5fba68113e0ed56efe",3,1,150,1,2,1.95,2,60,5,2019,1,5,1,10,1,1,,2,
"536a86389bc44ea4b9d6e7184726c1c8",1,1,630,1,1,0.5,2,60,2,2019,1,2,10,2,10,1,,2,
"536a86389bc44ea4b9d6e7184726c1c8",1,1,130,1,1,0.5,2,40,3,2019,1,1,22,2,22,1,,1,30000
"536a86389bc44ea4b9d6e7184726c1c8",1,2,620,1,1,0.25,1,,4,2019,1,7,66,,,1,,2,
"536a86389bc44ea4b9d6e7184726c1c8",2,1,210,1,1,0.1,1,,3,2019,1,15,30,,,1,,2,
"53a0bbca47fb4e3686bcb4d9354da3c5",1,1,741,1,1,0.09,2,20,1,2017,2,,,,,,,,
"53a0bbca47fb4e3686bcb4d9354da3c5",1,1,210,1,1,0.09,2,20,3,2019,1,3,1,10,1,1,,1,7500
"53a0bbca47fb4e3686bcb4d9354da3c5",1,1,811,1,1,0.09,2,60,3,9998,2,,,,,,,,
"53a99bc9b4cf41cbb7e38fa15a64ef34",1,1,150,1,1,1.12,2,85,4,2019,1,4,29,4,29,1,,2,
"53a99bc9b4cf41cbb7e38fa15a64ef34",1,1,130,1,1,1.12,2,15,4,2019,1,2,31,2,31,1,,2,
"53f34901daf0423aacc3dfa377981d2c",1,1,630,1,1,0.25,1,,5,2018,2,,,,,,,,
"53f34901daf0423aacc3dfa377981d2c",1,2,130,1,1,0.19,2,5,4,2019,1,2,31,5,31,1,,2,
"53f34901daf0423aacc3dfa377981d2c",1,2,310,1,1,0.19,2,95,4,2019,1,1,22,1,22,1,,1,14000
"53f34901daf0423aacc3dfa377981d2c",1,3,530,1,1,1.11,1,,3,2019,1,3.5,10,,,2,2,2,
"53f34901daf0423aacc3dfa377981d2c",1,4,744,1,1,0.1,1,,10,2008,2,,,,,,,,
"53f34901daf0423aacc3dfa377981d2c",2,1,630,1,1,0.68,1,,8,2018,2,,,,,,,,
"53f34901daf0423aacc3dfa377981d2c",2,2,150,1,1,0.28,1,,6,2018,2,,,,,,,,
"53f34901daf0423aacc3dfa377981d2c",2,3,630,1,1,0.25,2,55,3,2019,1,3,66,4,66,1,,2,
"53f34901daf0423aacc3dfa377981d2c",2,3,141,1,1,0.25,2,45,3,2019,1,3,31,6,31,1,,2,
"542d0511fbf14d0c840412b8c4a21e09",2,1,812,1,1,0.85,2,30,1,9998,2,,,,,,,,
"542d0511fbf14d0c840412b8c4a21e09",2,1,210,1,1,0.85,2,40,3,2019,1,7,1,12,1,1,,2,
"542d0511fbf14d0c840412b8c4a21e09",2,1,741,1,1,0.85,2,30,1,9998,2,,,,,,,,
"542d0511fbf14d0c840412b8c4a21e09",3,1,210,1,1,0.74,2,40,3,2019,1,5,1,10,1,1,,2,
"542d0511fbf14d0c840412b8c4a21e09",3,1,812,1,1,0.74,2,30,1,9998,2,,,,,,,,
"542d0511fbf14d0c840412b8c4a21e09",3,1,741,1,1,0.74,2,30,1,9998,2,,,,,,,,
"545e128f868a48fb90e83536e307e822",2,1,630,1,1,0.5,1,,8,2018,2,,,,,,,,
"549db14fab984d75bb4096ff0d918c37",1,1,210,1,2,0.5,2,70,4,2019,1,10,1,15,1,1,,1,30000
"549db14fab984d75bb4096ff0d918c37",1,1,630,1,2,0.5,2,30,2,2019,1,1,12,1,10,1,,2,
"549db14fab984d75bb4096ff0d918c37",2,1,742,1,2,0.25,2,30,2,2000,1,10,85,25,85,1,,2,
"549db14fab984d75bb4096ff0d918c37",2,1,620,1,2,0.25,2,70,5,2019,1,2,11,1,10,2,2,2,
"54be45fa86f24a8f9ecb581f78f992b8",1,1,141,1,2,1,2,1,4,2019,1,14,31,25,31,1,,2,
"54be45fa86f24a8f9ecb581f78f992b8",1,1,223,1,2,1,2,1,3,2019,1,14,31,20,31,1,,1,6000
"54be45fa86f24a8f9ecb581f78f992b8",2,1,520,1,2,1,1,,4,2019,1,4,1,,,1,,1,6000
"54f72efdcb124addbf1a5ddc89f27920",3,1,320,1,2,1,2,50,6,2019,1,7,96,7,99,1,,1,10500
"54f72efdcb124addbf1a5ddc89f27920",3,1,630,1,2,1,2,50,5,2019,1,5,9,5,9,1,,2,
"54ff8f8e953342da96062ae5d6c862de",1,1,811,1,2,0.92,2,40,1,9998,2,,,,,,,,
"54ff8f8e953342da96062ae5d6c862de",1,1,210,1,2,0.92,2,55,3,2019,1,10,1,30,1,1,,2,
"54ff8f8e953342da96062ae5d6c862de",1,1,130,1,2,0.92,2,5,2,2019,1,2,1,15,1,1,,2,
"54ff8f8e953342da96062ae5d6c862de",2,1,741,1,2,1.2,2,60,1,2009,2,,,,,,,,
"54ff8f8e953342da96062ae5d6c862de",2,1,620,1,2,1.2,2,10,2,2019,1,1.5,9,20,10,1,,2,
"54ff8f8e953342da96062ae5d6c862de",2,1,811,1,2,1.2,2,30,1,2009,2,,,,,,,,
"54ff8f8e953342da96062ae5d6c862de",3,1,630,1,2,3.2,1,,11,2018,1,3,10,,,1,,2,
"550878e14ace4f93a3e4b486d070efa8",1,1,741,1,2,0.75,1,,8,2009,2,,,,,,,,
"550878e14ace4f93a3e4b486d070efa8",1,2,812,1,2,0.12,1,,8,2009,2,,,,,,,,
"550878e14ace4f93a3e4b486d070efa8",1,3,210,1,2,0.65,2,80,4,2019,1,20,1,20,1,1,,2,
"550878e14ace4f93a3e4b486d070efa8",1,3,130,1,2,0.65,2,20,4,2019,1,4,1,10,1,1,,2,
"550878e14ace4f93a3e4b486d070efa8",1,4,310,1,2,0.25,1,,4,2019,1,5,31,,,1,,2,
"55184d4e2cef4b68b0814974b9b43785",2,1,630,1,2,0.41,1,,4,2019,1,3,66,,,1,,2,
"55184d4e2cef4b68b0814974b9b43785",3,1,630,1,2,0.25,1,,5,2019,1,5,66,,,1,,2,
"5531b1d7466248e688ff0e6f58332ec7",1,1,210,,1,0.47,2,10,2,2019,1,2,1,5,1,1,,2,
"5531b1d7466248e688ff0e6f58332ec7",1,1,741,,1,0.47,2,90,1,2014,2,,,,,,,,
"5531b1d7466248e688ff0e6f58332ec7",2,1,130,,1,1.5,2,30,3,2019,1,10,1,15,1,1,,2,
"5531b1d7466248e688ff0e6f58332ec7",2,1,210,,1,1.5,2,70,3,2019,1,40,1,40,1,1,,2,
"5531b1d7466248e688ff0e6f58332ec7",3,1,130,,1,1,2,40,3,2019,1,10,1,10,1,1,,2,
"5531b1d7466248e688ff0e6f58332ec7",3,1,210,,1,1,2,60,3,2019,1,40,1,40,1,1,,2,
"5531b1d7466248e688ff0e6f58332ec7",4,1,210,,1,0.25,2,60,4,2019,1,5,1,10,1,1,,2,
"5531b1d7466248e688ff0e6f58332ec7",4,1,130,,1,0.25,2,40,4,2019,1,1,1,5,1,1,,2,
"553887c6c4b3465d9ea013cd04d7b350",2,1,630,1,6,0.5,1,,2,2019,1,1,10,,,1,,2,
"553887c6c4b3465d9ea013cd04d7b350",4,1,150,1,6,0.25,2,50,6,2019,1,0.5,1,0.5,1,1,,2,
"553887c6c4b3465d9ea013cd04d7b350",4,1,130,1,6,0.25,2,50,3,2019,1,1,1,2,1,1,,2,
"555ccfcf9a0944c0866a2edf5a6903e0",1,1,310,1,1,1,2,30,3,2019,1,3,29,6,29,1,,1,30000
"555ccfcf9a0944c0866a2edf5a6903e0",1,1,630,1,1,1,2,70,3,2019,1,3,10,3,10,1,,2,
"555ccfcf9a0944c0866a2edf5a6903e0",2,1,310,1,1,1,2,30,3,2019,1,4,29,1,22,1,,1,40000
"555ccfcf9a0944c0866a2edf5a6903e0",2,1,630,1,1,1,2,70,3,2019,1,4,10,4,10,1,,2,
"5576ad774bfb4fb08234bbfef5d92b5c",1,1,210,1,1,1.2,2,40,3,2019,1,1,20,1,20,1,,2,
"5576ad774bfb4fb08234bbfef5d92b5c",1,1,741,1,1,1.2,2,60,1,9998,2,,,,,,,,
"5576ad774bfb4fb08234bbfef5d92b5c",1,2,210,1,1,1,2,80,3,2019,1,20,1,20,1,1,,1,40000
"5576ad774bfb4fb08234bbfef5d92b5c",1,2,130,1,1,1,2,20,3,2019,1,1,1,10,1,1,,2,
"5576ad774bfb4fb08234bbfef5d92b5c",1,3,470,1,1,0.51,1,,1,2018,1,100,2,,,2,1,1,30000
"5576ad774bfb4fb08234bbfef5d92b5c",2,1,630,1,1,1.57,2,10,1,2019,1,1,20,10,20,1,,2,
"5576ad774bfb4fb08234bbfef5d92b5c",2,1,811,1,1,1.57,2,40,1,2018,1,150,85,150,85,2,2,2,
"5576ad774bfb4fb08234bbfef5d92b5c",2,1,741,1,1,1.57,2,50,1,2018,1,200,85,200,85,1,,2,
"55c3d1e4e7fa4ece8a7b30a7155ec1e2",1,1,130,1,1,0.05,1,,5,2019,1,3,31,,,1,,2,
"55cb0ac9e985428394d3f0085cd05ffe",2,1,630,1,2,0.11,2,2,8,2018,2,,,,,,,,
"55cb0ac9e985428394d3f0085cd05ffe",2,1,741,1,2,0.11,2,40,1,2012,2,,,,,,,,
"55cb0ac9e985428394d3f0085cd05ffe",2,1,812,1,2,0.11,2,58,1,2012,2,,,,,,,,
"55cb0ac9e985428394d3f0085cd05ffe",3,1,610,1,2,0.5,2,45,3,2019,1,3,22,4,22,1,,2,
"55cb0ac9e985428394d3f0085cd05ffe",3,1,210,1,2,0.5,2,30,3,2019,1,5,1,10,1,1,,2,
"55cb0ac9e985428394d3f0085cd05ffe",3,1,130,1,2,0.5,2,20,3,2019,1,3,1,5,1,1,,2,
"55cb0ac9e985428394d3f0085cd05ffe",3,1,630,1,2,0.5,2,5,8,2018,1,3,66,7,66,1,,2,
"55cb0ac9e985428394d3f0085cd05ffe",4,1,610,1,2,0.5,2,30,3,2019,1,2,22,4,22,1,,2,
"55cb0ac9e985428394d3f0085cd05ffe",4,1,130,1,2,0.5,2,25,3,2019,1,3,1,5,1,1,,2,
"55cb0ac9e985428394d3f0085cd05ffe",4,1,210,1,2,0.5,2,45,3,2019,1,5,1,10,1,1,,1,25000
"55e256a234e141cea64051f860072767",1,1,620,1,2,0.5,1,,5,2018,1,3,10,,,1,,2,
"55e256a234e141cea64051f860072767",3,1,130,1,2,0.2,1,,5,2019,1,2,1,,,2,3,1,18000
"5607c974af294c06b528674ba44a3bc5",2,1,120,1,2,0.5,1,,4,2019,1,15,1,,,1,,2,
"5607c974af294c06b528674ba44a3bc5",2,2,130,1,2,0.5,1,,5,2019,1,5,1,,,1,,2,
"5607c974af294c06b528674ba44a3bc5",2,3,620,1,2,0.25,1,,5,2019,1,4,10,,,1,,2,
"561116298ecf4cdcb622a9c49b49ab6e",2,1,620,1,2,0.2,1,,3,2019,1,1,22,,,1,,2,
"561116298ecf4cdcb622a9c49b49ab6e",2,2,310,1,2,0.2,1,,3,2019,1,2,1,,,1,,1,5000
"5617b8c8b9b64ab98375b724978b8ff9",3,1,630,1,1,0.5,1,,3,2018,2,,,,,,,,
"5617b8c8b9b64ab98375b724978b8ff9",3,2,130,1,1,1,2,65,6,2019,1,10,1,10,1,1,,2,
"5617b8c8b9b64ab98375b724978b8ff9",3,2,630,1,1,1,2,35,5,2019,1,5,10,5,10,2,2,2,
"5650605514ae405cad87c8e185fc51cd",1,1,741,1,1,0.25,2,50,1,2010,2,,,,,,,,
"5650605514ae405cad87c8e185fc51cd",1,1,810,1,1,0.25,2,50,1,2002,2,,,,,,,,
"5650605514ae405cad87c8e185fc51cd",1,2,130,1,1,0.5,2,40,2,2019,1,1,1,2.5,1,1,,2,
"5650605514ae405cad87c8e185fc51cd",1,2,210,1,1,0.5,2,60,2,2019,1,8,1,12,1,1,,2,
"567065d1813e402aae322ad0a6096c6a",1,1,150,1,5,2.5,1,,4,2019,1,4,29,,,1,,1,6000
"56746c03ed274ca097e558508cdd7803",1,1,630,1,1,0.75,2,10,8,2018,2,,,,,,,,
"56746c03ed274ca097e558508cdd7803",1,1,620,1,1,0.75,2,90,3,2019,1,2,10,6,10,1,,2,
"56746c03ed274ca097e558508cdd7803",4,1,130,1,1,0.25,1,,3,2019,1,1,1,,,1,,2,
"56791b0c00ac4630824393ed6ddea3d9",1,1,630,1,1,0.5,1,,3,2018,2,,,,,,,,
"56791b0c00ac4630824393ed6ddea3d9",1,2,320,1,1,1,1,,3,2019,2,,,,,,,,
"56a7e497535c45e494b51dc228c383a0",1,1,150,1,1,0.25,1,,4,2019,1,2,31,,,1,,1,4000
"56bb6433aa6f4ca9af100b667c2f137e",1,1,741,1,2,1,1,,3,1998,2,,,,,,,,
"56bb6433aa6f4ca9af100b667c2f137e",1,2,210,1,2,1,2,50,4,2019,1,10,1,25,1,1,,2,
"56bb6433aa6f4ca9af100b667c2f137e",1,2,130,1,2,1,2,50,4,2019,1,7,1,12,1,2,1,1,25000
"56bb6433aa6f4ca9af100b667c2f137e",2,1,741,1,2,1,2,40,3,2006,2,,,,,,,,
"56bb6433aa6f4ca9af100b667c2f137e",2,1,210,1,2,1,2,20,4,2019,1,3,1,15,1,1,,2,
"56bb6433aa6f4ca9af100b667c2f137e",2,1,320,1,2,1,2,20,4,2019,1,1,1,6,1,1,,2,
"56bb6433aa6f4ca9af100b667c2f137e",2,1,130,1,2,1,2,20,4,2019,1,5,1,10,1,2,1,1,12500
"56ce385d39df4a0590ca4243ad2fcc2b",3,1,150,1,2,0.27,1,,6,2019,1,2,1,,,1,,2,
"56ce385d39df4a0590ca4243ad2fcc2b",4,1,630,1,3,0.34,1,,3,2019,1,2,10,,,1,,2,
"56e2f95e0a8f49ee994aaf22ce16ef5e",1,1,210,1,1,0.5,2,30,4,2019,1,10,1,15,1,1,,2,
"56e2f95e0a8f49ee994aaf22ce16ef5e",1,1,630,1,1,0.5,2,20,10,2018,2,,,,,,,,
"56e2f95e0a8f49ee994aaf22ce16ef5e",1,1,130,1,1,0.5,2,50,4,2019,1,3,1,5,1,1,,2,
"56e2f95e0a8f49ee994aaf22ce16ef5e",1,2,620,1,1,0.2,1,,4,2019,1,1,10,,,1,,2,
"56e2f95e0a8f49ee994aaf22ce16ef5e",2,1,620,1,1,0.5,2,80,4,2019,1,2,10,3,10,1,,2,
"56e2f95e0a8f49ee994aaf22ce16ef5e",2,1,630,1,1,0.5,2,20,4,2019,1,1,66,5,66,1,,2,
"5705343aebc543d39182458fd3719c49",1,1,741,1,2,0.5,1,,2,9998,2,,,,,,,,
"5705343aebc543d39182458fd3719c49",1,2,222,1,2,1.98,1,,3,2019,1,2,21,,,1,,2,
"5721ad458afe436a97e71438fe24fe1c",1,1,130,1,1,0.75,2,40,3,2019,1,3,1,7,1,1,,2,
"5721ad458afe436a97e71438fe24fe1c",1,1,630,1,1,0.75,2,60,2,2019,1,3,10,4,10,1,,2,
"5721ad458afe436a97e71438fe24fe1c",1,2,620,1,1,0.25,1,,5,2019,1,3,10,,,1,,2,
"5721ad458afe436a97e71438fe24fe1c",2,1,130,1,10,3,1,,3,2019,1,50,1,,,2,2,1,175000
"5721ad458afe436a97e71438fe24fe1c",2,2,420,1,10,0.8,1,,3,2019,1,50,2,,,2,1,1,50000
"57339e98c7394235b066f68926d99bb5",2,1,130,1,2,2,1,,4,2019,1,5,1,,,2,1,2,
"57339e98c7394235b066f68926d99bb5",3,1,630,1,2,0.5,1,,4,2019,1,0.5,9,,,1,,2,
"57385c0cf5dd49b489f99849e31374b8",1,1,310,1,1,0.25,1,,4,2019,1,2,31,,,1,,2,
"57385c0cf5dd49b489f99849e31374b8",2,1,310,1,1,0.35,1,,4,2019,1,8,31,,,1,,2,
"575a4286a875466db1b27e3b82a2a04a",1,1,210,1,1,0.5,1,,3,2019,1,8,1,,,1,,1,16000
"575a4286a875466db1b27e3b82a2a04a",2,1,830,1,1,1,1,,3,2018,1,15000,85,,,1,,2,
"575a4286a875466db1b27e3b82a2a04a",2,2,741,1,1,1.5,1,,8,9998,2,,,,,,,,
"575a4286a875466db1b27e3b82a2a04a",2,3,222,1,1,1,1,,3,2019,1,15,1,,,1,,2,
"575a4286a875466db1b27e3b82a2a04a",2,4,610,1,1,0.25,1,,3,2019,1,5,22,,,1,,2,
"575a4286a875466db1b27e3b82a2a04a",6,1,741,1,1,0.45,1,,10,9998,2,,,,,,,,
"5762fab09a1d43b2a711579301acc88c",1,1,310,1,1,0.09,1,,4,2019,1,1,39,,,1,,2,
"5762fab09a1d43b2a711579301acc88c",3,1,630,1,1,0.07,1,,4,2018,2,,,,,,,,
"5762fab09a1d43b2a711579301acc88c",4,1,630,1,1,0.5,1,,7,2017,2,,,,,,,,
"57715583020e4b8393c3eebd059edaa9",1,1,130,1,1,0.25,1,,5,2019,1,2,1,,,1,,2,
"57715583020e4b8393c3eebd059edaa9",2,1,130,1,1,0.5,1,,5,2019,1,3,1,,,1,,2,
"577c942c1d9846dba27cb3c2e26950f4",1,1,812,1,2,0.75,2,70,2,9998,2,,,,,,,,
"577c942c1d9846dba27cb3c2e26950f4",1,1,210,1,2,0.75,2,30,2,2019,1,8,1,15,1,1,,2,
"577c942c1d9846dba27cb3c2e26950f4",1,2,741,1,2,0.3,1,,8,9998,2,,,,,,,,
"577c942c1d9846dba27cb3c2e26950f4",2,1,210,1,2,0.64,2,40,2,2019,1,5,1,12,1,1,,2,
"577c942c1d9846dba27cb3c2e26950f4",2,1,812,1,2,0.64,2,60,8,9998,2,,,,,,,,
"5787bf9167b9429081326efeefd2634e",1,1,630,1,2,0.5,2,75,3,2019,1,1.25,10,1.25,10,1,,2,
